,kepid_plnt,koi_disposition,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,Theta1
2365,6697756.01,CONFIRMED,0.0,0.0010876245697567614,0.1290981724461106,0.008257946009774659,0.863,0.08661292095963723,9.54306534709627e-05,0.9921512908744882,0.605
2366,5649833.01,FALSE POSITIVE,0.0,0.0010729704992704116,0.12327671040299906,0.10050185324892578,0.0,0.17299801290033542,0.00011134826312335453,0.992195813068302,0.0
2367,10518399.01,FALSE POSITIVE,0.0,0.0011922616756509753,0.12828303655107778,0.015478728638436055,0.002,0.14855644261041864,8.518004620790409e-05,0.9924566023952787,0.628
2368,5905822.01,CANDIDATE,0.0,0.0011004638108113452,0.12956654170571696,0.007640633712730017,0.141,0.16441547676799825,8.843023875472757e-05,0.9925377265998961,0.927
2369,10793172.01,CANDIDATE,0.9542374472273262,0.0010991094604891317,0.12897633552014995,0.008316331551152951,0.10800000000000001,0.26246162323632843,4.859454548853231e-05,0.9923331859512871,0.773
2370,10793172.02,CANDIDATE,0.9539769087594273,0.0010846991730607803,0.12898031865042175,0.00715258962836619,0.096,0.22076169224551626,4.0594071527120725e-05,0.9921622099617448,0.773
2371,10793172.03,FALSE POSITIVE,0.9560222249633072,0.001096617455896259,0.12847656982193065,0.006914553744218848,0.248,0.30126961270428787,7.333767797960626e-06,0.9921854706934005,0.773
2372,7136729.01,FALSE POSITIVE,0.0,0.0011060166471324206,0.12529873477038425,0.04365795256994785,0.0,0.111054491249554,0.00011176495447551139,0.9928429996731963,0.217
2373,6364276.01,FALSE POSITIVE,0.0,0.0010653048764466832,0.128052366447985,0.016249548988093287,0.0,0.1493027501001871,0.00015376744277292227,0.9921777427478421,0.016
2374,4367854.01,FALSE POSITIVE,0.0,0.0010993803305535744,0.12871274601686972,0.00818972020861351,0.19899999999999998,0.21572411668957922,4.9344589922414656e-05,0.9921373728829851,0.337
2375,10597693.01,CANDIDATE,0.0,0.0010734038913735198,0.12863038894095596,0.008459671335323254,0.033,0.22514624874790592,6.009522680806149e-05,0.9922844345335358,0.669
2376,7466270.01,CANDIDATE,0.0,0.0011083461296866278,0.1285917291471415,0.0071393905599107825,0.0,0.20499594652415773,6.801236249904171e-05,0.9923366462254176,0.10800000000000001
2377,10876237.01,FALSE POSITIVE,0.0,0.0012126040174906217,0.12734864104967197,0.01665955981237905,0.0,0.2582636436063809,4.8511207218100945e-05,0.992281743209212,0.684
