kepid_plnt,fpp_prob,fpp_score,fpp_spec_occrate
11853878.01,6.1e-06,7000.0,0.196
11853878.02,0.018000000000000002,940.0,0.213
11853878.03,5.1e-05,1000.0,0.16899999999999998
5728139.01,8.3e-15,130.0,0.073
7668663.01,0.012,2.6,0.147
7047922.01,0.00042,230.0,0.155
7047922.02,0.4,3.9,0.015
9353314.01,4.8e-05,1600.0,0.14
3629967.01,9.6e-06,11.0,0.159
9347009.01,0.00041,120.0,0.21100000000000002
11253711.01,0.006,66.0,0.204
11253711.02,0.00011999999999999999,890.0,0.08800000000000001
4917596.01,0.0011,1900.0,0.182
4743513.01,0.099,140.0,0.069
11046458.01,0.27,1700.0,0.07
9111849.01,0.00065,23.0,0.053
7132798.01,2.6000000000000002e-05,2700.0,0.077
7132798.02,0.00018,560.0,0.115
3448130.01,6.4e-05,1.8,0.147
9656252.01,1.3000000000000001e-05,72.0,0.106
6026438.01,0.00011999999999999999,1000.0,0.19699999999999998
6026438.02,0.031,25.0,0.14
6026438.03,0.0056,27.0,0.125
9471268.01,5.7999999999999994e-05,2200.0,0.134
9471268.02,0.00045,12.0,0.122
9471268.03,0.002,220.0,0.115
10657406.01,6.8e-06,33.0,0.204
10657406.02,2.2e-05,6300.0,0.09300000000000001
5526527.01,5.9e-05,540.0,0.203
5809954.01,1.0,11.0,0.001
8766650.01,8.4e-05,170.0,0.122
10328393.01,0.002,100.0,0.11800000000000001
10328393.02,0.0051,100.0,0.10400000000000001
10328393.03,0.0075,21.0,0.114
11773328.01,0.99,270.0,0.001
7094486.01,5.6e-06,710.0,0.22
7289577.01,0.00014,30.0,0.135
8543100.01,0.00013000000000000002,610.0,0.205
2693736.01,1.4000000000000001e-05,980.0,0.217
9412760.01,0.0016,840.0,0.124
9412760.02,0.098,330.0,0.06
10663396.01,6.4e-07,0.44,0.17300000000000001
11457726.01,1.1e-05,500.0,0.21
8956206.01,2.2e-05,290.0,0.213
9649706.01,1.8e-07,4700.0,0.18600000000000003
5856571.01,2.2e-05,700.0,0.218
7765528.01,0.0013,38.0,0.061
7765528.02,0.78,190.0,0.218
11760231.01,0.00011,96.0,0.19399999999999998
7779077.01,0.0004,460.0,0.162
6046540.01,0.0056,250.0,0.067
5706966.01,0.00018,290.0,0.153
5706966.02,0.0042,34.0,0.122
3762468.01,3.2e-05,360.0,0.057
10130039.01,0.00021,340.0,0.152
10130039.02,8.3e-05,76.0,0.11
10130039.03,0.0011,11.0,0.155
9518318.01,0.00014,1800.0,0.20600000000000002
9518318.02,0.00022,330.0,0.177
7273277.01,0.0036,1900.0,0.11900000000000001
11769890.01,0.016,3.2,0.19399999999999998
6862721.01,1.0,0.0063,0.204
12301181.01,0.0008900000000000001,180.0,0.052000000000000005
12301181.02,0.76,16.0,0.001
9279354.01,0.42,380.0,0.207
6774880.01,0.00015,150.0,0.193
3937519.01,8.6e-07,2500.0,0.062
3937519.02,0.24,5.0,0.08
7449541.01,5.9999999999999995e-05,28.0,0.2
5080636.01,5.4000000000000005e-05,2600.0,0.155
3338885.01,0.0002,9900.0,0.152
3338885.02,0.07,2300.0,0.203
6776401.01,0.00035,24.0,0.204
8226050.01,2.8999999999999997e-05,5.0,0.214
9965957.01,0.0013,1400.0,0.19399999999999998
9704384.01,4.5e-06,470.0,0.125
8426567.01,0.00013000000000000002,550.0,0.21899999999999997
12508335.01,0.98,74.0,0.001
10094670.01,0.00018999999999999998,170.0,0.11800000000000001
8142942.01,0.011000000000000001,850.0,0.212
8257205.01,0.0009199999999999999,16.0,0.129
8257205.02,0.14,250.0,0.126
9044228.01,0.00013000000000000002,12000.0,0.139
7265298.01,0.013999999999999999,3.9,0.19899999999999998
7265298.02,0.00042,57.0,0.14300000000000002
3248501.01,0.44,300.0,0.062
2307415.01,0.0043,110.0,0.198
2307415.02,0.00047999999999999996,790.0,0.152
7430034.01,1.4999999999999999e-05,94.0,0.188
9735426.01,0.0007599999999999999,53.0,0.19899999999999998
8826168.01,0.00011999999999999999,580.0,0.205
10464050.01,0.0064,140.0,0.205
9763348.01,5.9000000000000006e-08,180.0,0.21100000000000002
9101496.01,0.00011999999999999999,2.0,0.19
9101496.02,0.00022999999999999998,17.0,0.204
6037581.01,0.00026000000000000003,130.0,0.213
6037581.02,0.00072,56.0,0.20800000000000002
6037581.03,0.00021,870.0,0.098
10723750.01,3.9e-06,14.0,0.07
10723750.02,0.0016,44.0,0.052000000000000005
10779233.01,1.8e-07,0.64,0.212
11614617.01,0.00011999999999999999,42.0,0.17600000000000002
11450414.01,2e-05,84.0,0.218
11450414.02,0.086,38.0,0.18899999999999997
11450414.03,0.0008,4.0,0.19899999999999998
4736569.01,0.0001,480.0,0.21899999999999997
4736569.02,0.0023,73.0,0.107
10384798.01,1.2e-06,2.0,0.20600000000000002
3128552.01,6.2e-05,1100.0,0.209
3128552.02,9.2e-05,1900.0,0.182
3128552.03,0.00027,1400.0,0.149
10134152.01,1.4999999999999999e-05,0.038,0.20600000000000002
9573685.01,0.00066,600.0,0.11699999999999999
10329835.01,0.00036,7400.0,0.133
6849046.01,2e-05,2100.0,0.062
8804397.01,0.0007099999999999999,44.0,0.213
9662811.01,0.022000000000000002,7.3,0.21
11570749.01,0.9,0.62,0.205
11297236.01,0.94,0.086,0.204
10074466.01,0.0021,72.0,0.193
8218379.01,1.4000000000000001e-05,610.0,0.214
8218379.02,0.03,25.0,0.063
7755636.01,1.1999999999999999e-11,50.0,0.11199999999999999
9411166.01,0.00018,1400.0,0.213
4989057.01,0.00014,1200.0,0.203
9834040.01,0.00042,0.46,0.195
6152974.01,0.00056,160.0,0.05
6152974.02,0.42,100.0,0.136
8802693.01,3.1e-05,110.0,0.203
6061773.01,0.042,39.0,0.096
10024701.01,0.00023999999999999998,3.9,0.16399999999999998
2579043.01,2.8999999999999998e-06,140.0,0.195
3239671.01,0.0028,11.0,0.127
9304101.01,0.00016999999999999999,370.0,0.16699999999999998
11360571.01,0.0056,7.7,0.133
6035124.01,0.0009400000000000001,64.0,0.096
8160953.01,6.9e-05,25.0,0.193
4157325.01,8.1e-05,2500.0,0.20800000000000002
4157325.02,0.00018999999999999998,560.0,0.21100000000000002
4157325.03,2.8000000000000003e-05,610.0,0.16
4157325.04,0.71,17.0,0.13699999999999998
5108214.01,1.0,19.0,0.142
9955598.01,0.0086,18.0,0.08900000000000001
5770074.01,1.0,1.7e-26,0.20600000000000002
10136549.01,0.00011,27.0,0.16899999999999998
10136549.02,0.0007700000000000001,2.6,0.11900000000000001
9851271.01,0.099,1.3,0.172
12154526.01,2.5e-05,46.0,0.218
12154526.02,0.0015,190.0,0.083
12154526.03,0.066,190.0,0.033
6665512.01,0.0054,0.4,0.159
10525027.01,0.00011,300.0,0.077
11069176.01,0.0027,39.0,0.177
11069176.02,2.6000000000000002e-05,88.0,0.16399999999999998
10005758.01,0.49,15.0,0.071
10005758.02,0.0023,6.1,0.051
10158418.01,0.85,51.0,0.055
3128793.01,1.0,8e-05,0.051
5864975.01,0.0007700000000000001,22.0,0.065
2975770.01,5.6999999999999996e-05,40.0,0.055999999999999994
2975770.02,0.024,2.4,0.16
3648437.01,0.00086,150.0,0.079
7877496.01,0.0032,4000.0,0.071
7286173.01,1.6e-05,130.0,0.214
11126381.01,0.64,1.0,0.121
4149450.01,0.00037999999999999997,0.45,0.11199999999999999
5511081.01,4.3e-05,100.0,0.20800000000000002
5511081.02,8.900000000000001e-06,42.0,0.21100000000000002
5511081.04,1.3000000000000001e-05,1.7,0.18
5511081.03,2e-06,18.0,0.198
10978763.01,0.0005099999999999999,680.0,0.165
10978763.02,5.9e-05,34.0,0.131
10978763.03,0.0018,150.0,0.131
8098728.01,0.55,3.3,0.077
2449431.01,0.00011999999999999999,5e-05,0.215
5631630.01,1.6e-06,94.0,0.135
6504954.01,6.2e-05,24.0,0.055
9410930.01,0.00011,2100.0,0.07
5731623.01,0.11,950.0,0.063
6153672.01,0.87,410.0,0.069
10676014.01,3.4e-05,780.0,0.215
9520838.01,0.001,24.0,0.17
8167996.01,3.4e-05,7500.0,0.14
8167996.02,0.0021,100.0,0.18899999999999997
8167996.03,3.9e-05,120.0,0.132
6773862.01,0.005,1.8,0.20600000000000002
10602291.01,0.7,220.0,0.048
5202905.01,0.0,0.12,0.124
5202905.02,5.9e-05,580.0,0.191
9072190.01,8.1e-05,2.3,0.205
5384079.01,0.013000000000000001,74.0,0.158
5384079.02,0.0037,7.1,0.124
9839821.01,1e-05,180.0,0.18
4056616.01,0.0024,2000.0,0.092
6707908.01,1.0,140.0,0.001
8492026.01,2e-06,920.0,0.193
6867766.01,0.99,220.0,0.001
6058614.01,1.0,210.0,0.001
11017901.01,0.76,250.0,0.051
5088591.01,3.8e-05,46.0,0.18
11298298.01,6.8e-05,2000.0,0.168
10187159.01,0.0043,98.0,0.21899999999999997
9758089.01,0.00021,38.0,0.212
9758089.02,0.0014,100.0,0.19
10619192.01,5.2e-09,10000.0,0.065
9883311.01,0.96,30.0,0.012
4939346.01,0.00015,0.78,0.052000000000000005
4939346.02,0.46,0.81,0.092
4242147.01,0.004,13.0,0.20199999999999999
5396122.01,1.0,260.0,0.001
10190777.01,0.0002,1900.0,0.139
9651234.01,1e-05,88.0,0.21600000000000003
7045496.01,8.8e-05,1200.0,0.21100000000000002
8750043.01,0.00027,4200.0,0.11699999999999999
9973109.01,0.0013,89.0,0.155
9973109.02,0.0013,31.0,0.16399999999999998
6226290.01,0.0003,140.0,0.126
9595827.01,0.00081,2800.0,0.07400000000000001
9349482.01,0.0012,1.2,0.204
4349442.01,1.6e-05,2000.0,0.214
4349442.02,0.011000000000000001,19.0,0.125
4349442.03,0.0026,0.67,0.044000000000000004
4644952.01,4.2e-05,2400.0,0.204
4644952.02,1.7e-05,120.0,0.214
4644952.03,1e-05,3200.0,0.16399999999999998
2987027.01,0.0018,470.0,0.053
8978528.01,0.00031,200.0,0.218
8978528.02,0.0011,920.0,0.142
9967771.01,2.8000000000000003e-05,850.0,0.196
9967771.02,1.8e-05,30000.0,0.172
11622600.01,0.00086,7.4,0.209
10454632.01,1.3000000000000001e-05,380.0,0.16
10005788.01,0.0014,120.0,0.215
10656508.01,0.0079,21.0,0.073
5213902.01,0.64,59.0,0.204
2832589.01,0.018000000000000002,29.0,0.171
2438513.01,0.0039,520.0,0.209
6356207.01,3.3e-05,2700.0,0.16899999999999998
8564674.01,5.1e-05,630.0,0.19899999999999998
8564674.02,0.00088,330.0,0.196
8578780.01,0.002,82.0,0.085
4544907.01,2.8999999999999997e-05,14.0,0.20800000000000002
7761918.01,0.00033999999999999997,25.0,0.107
8240797.01,0.0013,290.0,0.20600000000000002
8240797.02,0.0001,2400.0,0.158
6279974.01,0.98,64.0,0.001
9455325.01,0.00015,1100.0,0.21
3098810.01,0.0014,96.0,0.203
8367644.01,9.300000000000001e-05,450.0,0.195
10332883.01,0.057,460.0,0.155
9071386.01,0.17,510.0,0.042
9305831.01,0.00011,1700.0,0.077
11656918.01,2.1e-05,54.0,0.201
10844890.01,0.00011999999999999999,570.0,0.209
4636578.01,5.0999999999999995e-06,380.0,0.198
4636578.02,5.1e-05,140.0,0.19699999999999998
4636578.03,0.0002,20.0,0.175
11923284.01,0.0001,3200.0,0.204
9838975.01,0.0085,130.0,0.055
5621125.01,5.2000000000000004e-05,100.0,0.086
9872283.01,0.2,8.3,0.217
10666242.01,0.79,42.0,0.055
7870032.01,1.2e-05,49.0,0.207
9597058.01,5.9e-05,1000.0,0.196
4035640.01,8.3e-05,7.1,0.20199999999999999
6205228.01,0.00021,1600.0,0.217
11758544.01,2.1000000000000002e-06,2300.0,0.136
4851530.02,0.0014,110.0,0.203
3118797.01,0.0062,21.0,0.115
6300348.01,5.6e-06,790.0,0.068
7102316.01,3.9e-05,50.0,0.193
7102316.02,1.4000000000000001e-05,92.0,0.209
7102316.03,0.013000000000000001,2.3,0.203
9489524.01,0.0036,340.0,0.127
9489524.02,0.0056,160.0,0.081
9489524.03,0.1,65.0,0.032
9489524.04,0.09699999999999999,31.0,0.02
5940165.01,3.1e-05,970.0,0.17300000000000001
8277797.01,1.4000000000000001e-05,2500.0,0.166
8277797.02,0.00014,4800.0,0.095
5124667.01,4e-05,24.0,0.095
2989404.01,0.00053,550.0,0.154
2989404.02,0.001,700.0,0.134
11413812.01,0.00037999999999999997,1100.0,0.20199999999999999
9549648.01,0.00036,700.0,0.213
10063802.01,8.1e-05,7.6,0.08199999999999999
11074178.01,0.0065,36.0,0.174
5942808.01,0.00016,4900.0,0.214
5942808.02,0.00016,5000.0,0.14800000000000002
6206214.01,0.00014,190.0,0.21600000000000003
8959839.01,0.0002,58.0,0.20199999999999999
7672097.01,0.00031,830.0,0.217
6142862.01,0.00045999999999999996,250.0,0.133
5599774.01,0.0001,920.0,0.212
8099138.01,2.5e-05,13.0,0.21
7033233.01,0.0063,2000.0,0.122
6383785.02,0.018000000000000002,85.0,0.162
6383785.01,3.8e-05,1400.0,0.086
9411412.01,0.0014,1100.0,0.11699999999999999
7008211.01,0.00014,7.4,0.172
7620413.01,8e-06,970.0,0.13
7620413.02,0.011000000000000001,41.0,0.064
4545187.01,4.2000000000000004e-06,6400.0,0.198
4545187.02,0.0013,110.0,0.182
10854546.01,0.0018,2000.0,0.19399999999999998
11774991.01,0.0015,43.0,0.11199999999999999
11774991.02,0.00018,6.6,0.134
8261920.01,0.15,220.0,0.171
8261920.02,0.016,77.0,0.198
8261920.03,0.26,220.0,0.124
9112931.01,0.0016,310.0,0.21600000000000003
9071593.01,0.0091,13.0,0.21600000000000003
9071593.02,0.0085,7.0,0.184
8126558.01,0.19,78.0,0.078
11811193.01,0.00033,340.0,0.105
3734418.01,0.00016999999999999999,1800.0,0.109
8681734.01,0.0027,220.0,0.154
10232693.01,0.17,79.0,0.192
10212441.01,5.1e-05,76.0,0.115
6119141.01,1.0,120.0,0.213
8247771.01,0.0006900000000000001,2500.0,0.10099999999999999
8165946.01,0.00014,130.0,0.203
12017109.01,0.013999999999999999,460.0,0.209
9225395.01,9.1e-05,14.0,0.207
10709622.01,0.0008,6.4,0.203
11499228.01,0.00015,140.0,0.20800000000000002
9022166.01,0.0016,4.8,0.212
9022166.02,0.00016,0.93,0.20600000000000002
10965588.01,1.1e-05,4.4,0.213
10670119.01,3.8e-05,25.0,0.149
10670119.02,0.0053,390.0,0.11
4043443.01,0.99,38.0,0.001
8491277.01,1.8e-05,310.0,0.17600000000000002
8613535.01,0.0038,0.08,0.213
8613535.02,4.1e-05,33.0,0.17
12256520.01,0.0018,7.6,0.165
3337432.01,1.0,0.64,0.166
5629538.01,0.0016,110.0,0.204
8561231.01,0.0062,34.0,0.17
8235924.01,0.00039,8300.0,0.096
6941084.01,0.0008699999999999999,27.0,0.177
6200235.01,0.0006900000000000001,7200.0,0.139
11460462.01,0.019,7.1,0.12300000000000001
8612275.01,9.4e-05,18.0,0.14400000000000002
8612275.02,0.012,630.0,0.205
7207061.01,3.3e-05,200.0,0.204
7207061.02,0.0025,61.0,0.21
7286911.01,0.00093,60.0,0.19899999999999998
8591173.01,0.094,110.0,0.18100000000000002
6962109.01,0.0004,250.0,0.205
5706595.01,0.033,55.0,0.213
5706595.02,0.0035,79.0,0.154
10489345.01,3.8e-05,5800.0,0.168
11774303.01,0.46,53.0,0.142
10329469.01,0.00033,13.0,0.21
9654875.01,1.0,1.3000000000000001e-05,0.151
9717943.01,0.0041,55.0,0.08900000000000001
8026752.01,1.1e-06,230.0,0.057
1872821.01,0.013000000000000001,380.0,0.217
8013439.01,0.069,8.6,0.136
8013439.02,0.0029,89.0,0.128
8013439.03,0.73,27.0,0.128
6921944.01,6.3e-05,1700.0,0.2
9532052.01,4.3e-05,13.0,0.19899999999999998
8164012.01,8.1e-06,8800.0,0.19399999999999998
4140813.01,0.0067,62.0,0.17600000000000002
8611781.01,2.4e-05,4.6,0.185
3097926.01,0.092,1.9,0.19699999999999998
10518424.01,1.0,0.034,0.14800000000000002
5730445.01,1.0,20.0,0.177
7960980.01,7.2000000000000005e-06,63.0,0.21100000000000002
8107225.01,1.8e-05,3000.0,0.21600000000000003
3458028.01,0.00015,20.0,0.201
3342794.01,0.0029,330.0,0.204
3342794.02,0.00011,17.0,0.105
5716932.01,0.0031,18.0,0.099
11288051.01,0.00018,240.0,0.217
11288051.02,0.001,32.0,0.122
11288051.03,0.0026,23.0,0.055999999999999994
7515670.01,1.0,0.031,0.052000000000000005
11566256.01,0.031,200.0,0.203
8495415.02,0.0018,770.0,0.215
8495415.01,0.012,720.0,0.19
4055304.01,8.4e-05,32000.0,0.127
4857213.01,1.0,2.7000000000000004e-06,0.121
9415108.01,0.0004,2100.0,0.14300000000000002
4262581.01,6.7e-05,11.0,0.21100000000000002
8591693.01,0.002,15.0,0.154
4833421.01,3.7000000000000006e-06,100.0,0.051
4833421.02,6.7e-06,190.0,0.215
4833421.03,0.00016999999999999999,140.0,0.19
4833421.04,0.006999999999999999,11.0,0.21100000000000002
4833421.05,0.00067,33.0,0.217
8282651.01,0.00049,3500.0,0.156
3548044.01,0.21,4.4,0.174
3548044.02,4.4e-05,0.31,0.157
11401767.01,0.0001,55.0,0.201
11401767.02,0.011000000000000001,6.5,0.2
11401767.03,0.0001,120.0,0.159
10909127.01,0.0032,1600.0,0.18100000000000002
3661886.01,0.00063,11.0,0.204
3661886.02,0.0089,70.0,0.146
2439243.01,7.5e-05,23.0,0.163
9221517.01,0.00095,9400.0,0.07400000000000001
6751874.01,0.00066,520.0,0.16899999999999998
10863608.01,0.00065,280.0,0.17600000000000002
5602588.01,2.7000000000000002e-05,80.0,0.20199999999999999
5385304.01,0.23,2.8,0.051
5547480.01,1.0,82.0,0.001
11462341.01,0.018000000000000002,15.0,0.102
9405595.01,0.028999999999999998,6.6,0.16
3546060.01,0.0016,940.0,0.20600000000000002
7019489.01,1.0,41.0,0.001
2141783.01,1.0,3.7,0.001
4144576.01,0.0022,1400.0,0.11900000000000001
8494542.01,0.00043,350.0,0.209
9992325.01,0.002,290.0,0.201
10206675.01,0.68,4.4,0.14300000000000002
9945370.01,0.0056,75.0,0.192
3832716.01,0.059000000000000004,340.0,0.001
8453211.01,1.0,3.4e-14,0.07
8973129.01,0.0016,280.0,0.203
12505654.01,0.33,730.0,0.21600000000000003
7215678.01,1.0,150.0,0.001
11670125.01,0.0031,4300.0,0.158
11461844.01,0.0027,160.0,0.172
7449554.01,0.0029,85.0,0.185
7449554.02,0.11,290.0,0.213
9351920.01,1.9e-05,290.0,0.214
2161536.01,0.0007099999999999999,54.0,0.218
10549023.01,2.1e-05,170.0,0.161
9661979.01,0.033,15.0,0.207
8219268.01,0.079,300.0,0.064
10531955.01,0.048,11.0,0.062
8168187.01,0.0027,1.5,0.153
8168187.02,0.045,1.5,0.10400000000000001
4142847.01,0.0005,160.0,0.163
4142847.02,7.7e-05,4.2,0.139
10203349.01,2.9999999999999997e-05,290.0,0.218
9718066.01,0.0041,230.0,0.08199999999999999
9718066.02,0.013000000000000001,11.0,0.035
3440978.01,0.76,13.0,0.17
3867615.01,0.0008,2.8,0.213
3867615.02,5.9999999999999995e-05,17.0,0.158
12121570.01,0.00029,0.11,0.188
8410415.01,0.28,6.6,0.209
7987866.01,0.024,730.0,0.102
9532710.01,1.4e-07,0.032,0.146
11560897.01,0.01,80.0,0.209
11560897.02,0.00073,2.0,0.14400000000000002
11342416.01,0.00011999999999999999,0.25,0.152
9086251.01,0.88,140.0,0.136
4254466.01,0.00016,4.0,0.187
5801571.01,0.97,85.0,0.001
9904006.01,1.4000000000000001e-05,3.9,0.21
9904006.02,0.0012,39.0,0.133
9904006.03,2.2e-05,33.0,0.138
5288570.01,1.0,0.24,0.205
9364609.01,0.0012,110.0,0.13
7457296.01,0.00016,1900.0,0.135
10328458.01,0.002,1800.0,0.11800000000000001
7050060.01,0.0026,7.3,0.16899999999999998
4248120.01,0.028999999999999998,130.0,0.201
9580992.01,0.98,2.2,0.048
8321314.01,0.018000000000000002,250.0,0.215
6934986.01,0.49,1.9,0.193
4049901.01,0.013000000000000001,3.1,0.006
11498128.01,0.0071,0.61,0.195
8041216.01,2e-05,1600.0,0.205
11824786.01,8.1e-05,62.0,0.213
12254909.01,6.3e-06,50.0,0.109
10798331.01,0.017,6.7,0.21600000000000003
9364290.01,0.00064,77.0,0.132
9364290.02,0.44,230.0,0.153
5022828.01,1.4999999999999999e-05,5.2,0.16699999999999998
8233702.01,8.3e-05,0.2,0.20199999999999999
11403339.01,0.00025,1000.0,0.11800000000000001
8260902.01,0.0035,51.0,0.192
8381204.01,7.2999999999999996e-06,3.5,0.218
12058204.01,9e-05,770.0,0.14800000000000002
12058204.02,0.073,47.0,0.125
5357545.01,0.4,57.0,0.12
6871071.01,8.400000000000001e-06,6.9,0.14
6871071.02,0.00014,270.0,0.163
6871071.03,5.3e-05,460.0,0.129
6871071.04,0.00033,33.0,0.125
5342473.01,0.002,240.0,0.159
9334893.01,0.043,8.1,0.09699999999999999
9334893.02,0.0093,47.0,0.098
9963265.01,1.0,99.0,0.001
10583761.01,0.0063,2900.0,0.125
7542813.01,0.0027,27.0,0.218
12058147.01,1.6e-06,2400.0,0.109
8164257.01,0.0013,11.0,0.18100000000000002
8164257.02,0.00011999999999999999,1600.0,0.177
8164257.03,0.00028,180.0,0.214
10593759.01,0.92,85.0,0.003
6774537.01,0.00065,1300.0,0.133
10404582.01,8.6e-05,90.0,0.198
10404582.02,0.063,150.0,0.09300000000000001
5959753.01,7.499999999999999e-06,2000.0,0.213
6021193.01,0.00011,25.0,0.18899999999999997
6021193.02,8.7e-06,86.0,0.14400000000000002
6021193.03,0.0031,210.0,0.10300000000000001
6287313.01,0.0011,130.0,0.19899999999999998
9289704.01,1.0,0.24,0.065
9278725.01,0.0046,4600.0,0.165
4458082.01,0.00018,570.0,0.179
4458082.02,0.012,360.0,0.177
8042453.01,0.00081,180.0,0.207
10874215.01,0.037000000000000005,89.0,0.192
6666233.01,1.0,1.2,0.10099999999999999
7661065.01,1.0,59.0,0.001
8866137.01,0.00023999999999999998,68.0,0.168
10857519.01,0.00011,0.78,0.10400000000000001
9517393.01,0.017,5.4,0.11599999999999999
9517393.02,5.0999999999999995e-06,1.5,0.053
9351316.01,0.066,0.08800000000000001,0.21100000000000002
9351316.02,0.00016,25.0,0.196
10617017.01,1.2e-05,200.0,0.19899999999999998
3229150.01,0.99,1.3,0.051
3229150.02,0.73,3.5,0.21
7989422.01,1.0,120.0,0.20800000000000002
9641481.01,3.8e-05,38.0,0.217
8892157.01,2.4e-05,500.0,0.154
11569782.01,0.00013000000000000002,990.0,0.09300000000000001
11520459.01,0.002,1000.0,0.20199999999999999
7219825.01,0.0006,140.0,0.198
7219825.02,0.0011,46.0,0.146
3749978.01,0.0021,22.0,0.195
10010440.01,0.00035,17.0,0.19899999999999998
11718144.01,0.0042,520.0,0.21
9473078.01,0.0013,1400.0,0.034
10864531.01,0.00063,26.0,0.159
10864531.02,0.0014,120.0,0.19699999999999998
2853780.01,0.79,0.0031,0.09699999999999999
9472000.01,0.00031,230.0,0.205
10253547.01,0.0037,21.0,0.21100000000000002
10253547.02,0.00029,15.0,0.17800000000000002
12505076.01,3.9e-07,0.016,0.201
12116380.01,2.3e-05,1800.0,0.174
2556650.01,0.03,3100.0,0.124
10600955.01,0.00072,47.0,0.218
4473226.01,0.01,60.0,0.096
8914779.01,1.0,0.042,0.098
2854181.01,0.00039,50.0,0.113
2854181.02,0.077,73.0,0.165
8963721.01,1.0,0.021,0.171
10132832.01,0.0028,94.0,0.215
3219995.01,7.4e-05,400.0,0.195
6062929.01,0.13,190.0,0.21600000000000003
7504778.01,1.8000000000000001e-06,17.0,0.218
7097965.01,0.019,550.0,0.191
4249725.01,2.6000000000000002e-05,130.0,0.21
4249725.02,3.7e-05,540.0,0.196
3967326.01,0.0078,1700.0,0.207
6768394.01,0.03,8.6,0.17800000000000002
6768394.02,0.0083,7.7,0.18899999999999997
6768394.03,1.0,21.0,0.153
5211199.01,0.0011,61.0,0.07200000000000001
5211199.02,0.0038,11.0,0.03
8804455.01,6.1e-06,120.0,0.11599999999999999
8804455.02,0.0098,1000.0,0.098
5546761.01,0.00018999999999999998,62.0,0.19
9205938.01,9.2e-05,8.1,0.175
9205938.02,0.016,5.2,0.17
10723367.01,0.033,9.4,0.191
10723367.02,0.00023999999999999998,180.0,0.16399999999999998
5005121.01,0.061,1.1,0.198
8229458.01,0.0021,2600.0,0.07
10684670.01,0.02,43.0,0.193
11495458.01,0.0007,260.0,0.12300000000000001
9003401.01,0.005,50.0,0.16399999999999998
5978559.01,0.00033999999999999997,1.1,0.099
5978559.02,0.34,23.0,0.21
6922710.01,0.00018,110.0,0.136
11348997.01,0.00011999999999999999,330.0,0.182
5705819.01,0.071,4.5,0.193
11358389.01,0.00031,130.0,0.198
11358389.02,0.0023,8.8,0.171
11358389.03,0.47,66.0,0.159
7204981.01,0.0002,270.0,0.20800000000000002
3847907.01,7.7e-05,1100.0,0.052000000000000005
4370527.01,0.00045999999999999996,3.2,0.121
6041734.01,8e-05,280.0,0.192
9336200.01,7.9e-06,9000.0,0.18100000000000002
4770617.01,0.00023999999999999998,530.0,0.203
4770617.02,0.0034,370.0,0.205
4454934.01,0.00023999999999999998,17.0,0.218
9458343.01,0.00028,210.0,0.129
7120108.01,0.065,1300.0,0.127
10730703.01,0.00015,290.0,0.147
8007644.01,5.9e-05,6.0,0.215
11192235.01,0.0092,3100.0,0.11800000000000001
6696580.02,0.0065,35.0,0.085
6696580.03,1.0,50.0,0.001
6696580.01,0.024,7.9,0.05
6525946.01,0.00011,920.0,0.17
6525946.02,6.7e-05,2500.0,0.168
6525946.03,0.00072,190.0,0.131
8505920.01,0.32,2.1,0.198
8505920.02,7e-05,7.7,0.215
7918992.01,1.4999999999999999e-05,1800.0,0.163
11308499.01,1.8e-05,1000.0,0.171
11308499.02,4.3e-05,120.0,0.213
9006186.01,0.00062,390.0,0.051
9006186.02,0.0013,15.0,0.013000000000000001
9006186.03,1.0,2e-06,0.012
9006186.04,0.22,8.8,0.001
7802719.01,9.300000000000001e-05,270.0,0.105
11030475.01,0.00043,2100.0,0.147
11030475.03,0.00035,11000.0,0.105
5023956.01,0.95,4.5,0.07
12401863.01,9.2e-05,1900.0,0.129
5534941.01,0.64,0.028999999999999998,0.057
11121752.01,0.00018,71.0,0.109
11121752.02,0.00066,310.0,0.129
2990873.01,0.005,200.0,0.14800000000000002
9307509.01,0.087,21.0,0.185
10158729.01,0.013999999999999999,19.0,0.218
6105462.01,9.3e-06,130.0,0.217
6105462.02,2.6000000000000002e-05,3.8,0.218
3120355.01,0.0063,11.0,0.141
6047072.01,0.00011,1500.0,0.126
11410904.01,4.9e-07,850.0,0.17600000000000002
4173026.01,0.0016,150.0,0.126
4173026.02,0.068,1.1,0.099
10471621.02,0.01,39.0,0.126
5350244.01,0.0081,48.0,0.11900000000000001
5374403.01,0.0055,34.0,0.156
10925113.01,0.00028,72.0,0.124
11752906.02,0.0033,38.0,0.146
11752906.01,8.7e-05,1500.0,0.2
1995519.01,0.0045,61.0,0.185
4914566.01,0.00016,5.6,0.141
6198182.01,0.72,5.1,0.019
10024051.01,3.4e-05,59000.0,0.147
4349452.01,0.00014,360.0,0.09
4349452.02,0.00013000000000000002,870.0,0.205
10419312.01,0.27,18.0,0.10099999999999999
10453588.01,0.00047999999999999996,20.0,0.136
11125613.01,0.00015,200.0,0.146
11125613.02,0.00027,1500.0,0.12300000000000001
11125613.03,0.0008900000000000001,130.0,0.127
8074328.01,0.27,270.0,0.183
7212184.01,7.6e-05,16.0,0.207
9757613.02,0.0021,150.0,0.184
9757613.03,0.00054,380.0,0.131
9757613.01,0.00011999999999999999,170.0,0.177
9757613.04,0.00018,100.0,0.214
