kepid_plnt,koi_disposition,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,tce_period,tce_prad,tce_model_snr
4346178.01,CONFIRMED,0.0,3.045,4.857,6.069,0.036000000000000004,0.16899999999999998,16.9,2.292,16.1287,2.838,17.63
9664142.01,CONFIRMED,0.0,2.5839999999999996,6.602,-0.6445,0.039,0.2075,13.21,0.8995,13.5631,1.797,13.79
10018233.01,CONFIRMED,0.0,1.764,9.611,4.794,0.377,0.2428,14.12,0.9621,16.2961,2.224,15.37
8081899.01,CONFIRMED,0.0,2.201,6.2139999999999995,5.681,0.48200000000000004,0.1263,14.06,0.8798,4.1605300000000005,0.8003,15.16
8478994.01,CONFIRMED,0.9586025865388136,1.58,0.0,0.0,0.0,0.01907,175.6,1.6440000000000001,39.7922,2.112,167.4
8478994.02,CONFIRMED,0.9486832980505004,1.17,0.0,0.0,0.128,0.1748,29.9,1.131,21.3019,0.8901,34.27
9965184.01,FALSE POSITIVE,0.0,16.4,-12.85,34.48,0.0,0.1955,16.27,3.0210000000000004,16.2278,2.615,18.04
9911882.01,FALSE POSITIVE,0.0,1.97,6.422000000000001,13.1,0.0,0.172,15.42,0.5901,1.59562,1.245,16.85
8631504.01,CANDIDATE,0.0,1.115,8.636000000000001,0.67,0.095,0.1748,17.05,0.7676,14.8201,1.661,18.86
8110767.01,CANDIDATE,0.0,3.377,6.782,2.303,0.7020000000000001,0.1322,17.47,2.0380000000000003,20.4905,2.897,18.86
5471574.01,FALSE POSITIVE,0.95463441213937,3.147,-4.563,16.64,0.0,0.08245,23.18,-2.9210000000000003,0.962809,2.722,24.99
5471574.02,FALSE POSITIVE,0.999999999999996,2.249,-1.178,1.18,0.0,0.7299,9.533,1.261,370.965,7.6370000000000005,6.877000000000001
6767840.01,CONFIRMED,0.0,3.187,11.53,3.497,0.171,0.1844,17.4,1.5190000000000001,8.678980000000001,2.096,19.56
8379705.01,CANDIDATE,0.0,2.194,7.577000000000001,1.6369999999999998,0.002,0.154,13.06,1.6340000000000001,11.1297,2.431,13.9
9896018.01,CANDIDATE,0.9549395223366981,1.854,8.905,1.074,0.239,0.1695,14.4,0.9504,2.7296,1.806,16.9
9896018.02,CANDIDATE,0.9554229062473039,3.555,5.4510000000000005,1.685,0.882,0.1957,12.75,0.7617,3.5964300000000002,1.7169999999999999,14.19
9896018.03,CANDIDATE,0.9541199230632003,1.788,9.126,3.978,0.08800000000000001,0.2523,9.272,0.6336,10.3015,1.8559999999999999,11.4
11037511.01,CONFIRMED,0.0,2.802,9.735,4.018,0.0,0.1697,16.31,0.8207,3.11606,1.8319999999999999,17.82
11771430.01,CANDIDATE,0.0,3.003,8.241,4.27,0.013000000000000001,0.1781,16.05,1.5930000000000002,40.0306,2.3169999999999997,16.66
5513012.01,CONFIRMED,0.0,2.134,22.38,11.34,0.322,0.11,31.98,-0.1586,0.679334,1.535,34.25
11761199.01,FALSE POSITIVE,0.0,101.5,259.8,97.65,0.0,0.011000000000000001,1373.0,1.909,213.604,41.17,682.5
8074805.01,FALSE POSITIVE,0.0,41.27,368.4,112.6,0.6779999999999999,0.010759999999999999,938.0,3.862,170.864,24.44,840.4
11253827.01,CONFIRMED,0.9548637106322329,0.9709,12.8,5.71,0.523,0.06192,78.22,0.9439,42.9924,3.523,83.41
11253827.02,CONFIRMED,0.9393364366277194,1.186,11.25,9.801,0.474,0.06717000000000001,61.36,1.147,88.5108,5.655,105.4
3533469.01,FALSE POSITIVE,0.0,2.53,7.444,1.339,0.0,0.2594,15.21,1.4809999999999999,10.2151,1.844,15.75
7047363.01,CONFIRMED,0.0,2.827,10.46,0.08827,0.040999999999999995,0.2567,12.8,0.845,31.0573,2.062,14.06
11968463.01,CONFIRMED,0.9550718099504476,2.006,14.41,-0.9634,0.611,0.11,23.99,1.551,10.0438,2.9789999999999996,25.33
11968463.02,CONFIRMED,0.9529760045804897,2.963,11.89,1.854,0.684,0.1594,19.02,1.838,15.1623,2.9010000000000002,20.66
11968463.04,CANDIDATE,0.9516619028617822,2.499,5.597,2.417,0.348,0.3398,9.238999999999999,1.031,27.9038,2.109,9.654
11968463.03,CANDIDATE,0.960768922830535,2.88,6.747999999999999,1.045,0.451,0.284,11.66,1.376,56.4159,2.59,12.55
11968463.05,FALSE POSITIVE,0.9546226206338984,4.644,-0.007638,22.07,0.0,0.4479,9.094,0.4409,0.646746,1.186,10.98
8836888.01,FALSE POSITIVE,0.0,3.533,10.17,3.13,0.0,0.183,14.38,0.9065,7.10399,1.765,16.45
9880190.01,CONFIRMED,0.0,2.2030000000000003,6.561,2.2969999999999997,0.004,0.1604,15.53,0.8999,4.551419999999999,1.3459999999999999,16.76
5364071.02,CONFIRMED,0.9547836326075607,2.414,31.03,8.711,0.6679999999999999,0.056179999999999994,48.26,1.9669999999999999,2.5765599999999997,1.771,53.4
5364071.03,CONFIRMED,0.9548637106322102,2.33,29.21,7.857,0.0,0.05731,42.69,1.119,10.9127,3.1830000000000003,48.25
5364071.04,CONFIRMED,0.9552486587271465,3.2230000000000003,12.33,4.3,0.753,0.151,20.64,1.35,18.5961,1.6869999999999998,22.85
5364071.01,CONFIRMED,0.9553121789359404,1.413,48.74,14.59,0.152,0.03136,82.68,1.3319999999999999,7.203860000000001,2.6039999999999996,84.27
5392702.01,FALSE POSITIVE,0.0,4.282,-8.867,39.11,0.0,0.1448,18.71,2.898,12.2142,2.4419999999999997,19.32
8429566.01,FALSE POSITIVE,0.0,5.756,-21.77,39.44,0.0,0.1796,13.81,0.9774,3.7323,1.286,15.78
10387742.01,CANDIDATE,0.0,2.097,8.448,2.634,0.0,0.1849,12.88,0.9605,3.0326400000000002,0.6942,14.99
7673841.01,CONFIRMED,0.9539769087594174,2.131,8.35,1.8159999999999998,0.057,0.1842,15.34,1.041,5.3417699999999995,1.055,16.61
7673841.02,CONFIRMED,0.9568139619312206,2.397,5.821000000000001,0.8685,0.004,0.3049,8.874,0.721,10.4232,1.048,9.999
9827149.01,CONFIRMED,0.0,1.21,13.87,4.856,0.07200000000000001,0.1182,19.88,0.4834,2.13195,1.9609999999999999,22.4
5546691.01,CONFIRMED,0.0,2.531,4.784,1.45,0.81,0.2463,13.31,1.589,12.946,1.2409999999999999,12.83
8636539.01,CANDIDATE,0.0,3.241,9.8,4.44,0.23600000000000002,0.2356,13.57,1.972,6.7737,1.7180000000000002,13.92
9283156.01,CANDIDATE,0.0,2.841,7.9510000000000005,-0.8657,0.055,0.2023,13.25,1.452,5.22403,0.6228,14.39
8547429.01,CANDIDATE,0.0,1.5390000000000001,7.837999999999999,3.697,0.0,0.2236,16.82,1.406,11.6601,1.9180000000000001,17.7
9893318.01,CONFIRMED,0.0,2.588,5.867000000000001,2.7260000000000004,0.182,0.1943,14.25,1.4340000000000002,18.0161,2.69,16.15
6864885.01,FALSE POSITIVE,0.0,18.57,-5.28,18.71,0.0,0.2147,20.77,2.418,40.8776,2.707,20.19
5097868.01,CANDIDATE,0.0,2.8760000000000003,5.131,8.229,0.0,0.1954,12.36,1.527,6.8026,1.4669999999999999,13.33
8570333.01,CONFIRMED,0.0,3.233,8.012,3.929,0.11900000000000001,0.1824,15.94,2.0909999999999997,84.5734,3.035,17.01
5036705.01,CONFIRMED,0.0,2.359,10.22,1.61,0.001,0.1705,13.62,1.075,4.14785,1.854,13.64
9574158.01,CANDIDATE,0.0,3.285,9.85,2.877,0.03,0.2095,14.45,1.775,15.921,2.918,16.47
9653622.01,CANDIDATE,0.0,2.013,12.4,2.884,0.315,0.1953,17.67,0.3799,19.0055,3.7889999999999997,20.84
4391348.01,FALSE POSITIVE,0.0,1.149,-6.814,31.05,0.0,0.2577,13.07,0.5294,1.9643400000000002,1.499,13.54
7294743.01,CANDIDATE,0.0,1.358,6.787999999999999,6.09,0.273,0.1684,13.53,0.2897,2.8104400000000003,1.6480000000000001,14.93
8947520.01,CONFIRMED,0.0,1.892,12.85,6.7170000000000005,0.0,0.1137,16.33,0.5216,0.9685290000000001,1.186,19.9
6765135.01,CANDIDATE,0.0,2.4530000000000003,4.312,-0.3556,0.298,0.3135,12.11,1.008,175.604,2.325,11.61
3861595.01,CANDIDATE,0.0,9.54,136.2,34.07,0.0,0.0216,235.6,-1.58,3.8493800000000005,13.02,228.8
10489206.01,CONFIRMED,0.9542612457496595,2.206,59.69,10.34,0.0,0.022690000000000002,142.0,1.828,4.16438,2.687,144.9
10489206.02,CONFIRMED,0.9543860399116435,2.474,7.483,-1.963,0.0,0.2812,12.36,0.6818,5.77435,0.9562,13.08
3426367.01,CONFIRMED,0.0,2.574,12.76,3.199,0.08199999999999999,0.1776,16.62,1.067,2.10434,0.8,21.45
5562090.01,CONFIRMED,0.0,2.292,8.797,0.608,0.446,0.3204,13.14,0.9694,28.8429,2.562,15.31
5342061.01,CANDIDATE,0.0,3.082,6.117999999999999,0.7813,0.022000000000000002,0.2058,13.24,1.018,64.0346,2.9219999999999997,13.45
3654095.01,FALSE POSITIVE,0.0,1.8730000000000002,9.471,7.773,0.0,0.1499,17.52,0.5558,1.3035700000000001,1.636,20.13
5078939.01,FALSE POSITIVE,0.0,7.875,-15.06,38.82,0.0,0.1748,19.44,3.0380000000000003,1.9585700000000001,2.379,22.56
6867555.01,CONFIRMED,0.9536286832437959,2.448,8.746,4.427,,0.09695,21.03,1.359,5.19107,2.164,23.18
6867555.02,CANDIDATE,0.953462589245568,2.766,4.755,0.2408,,0.3237,8.431000000000001,0.8263,7.50185,1.5530000000000002,8.561
5339567.01,CONFIRMED,0.0,4.334,10.03,3.897,0.932,0.2356,14.63,0.9734,4.86642,1.595,16.54
4459924.01,FALSE POSITIVE,0.0,2.311,-39.6,136.9,0.0,0.113,18.05,1.3119999999999998,4.79173,0.9622,19.65
11080405.01,CONFIRMED,0.9566892062149328,2.687,10.3,2.276,0.21,0.1489,16.16,1.03,25.1933,2.072,17.3
11080405.02,CONFIRMED,0.9534625892455669,2.995,9.314,3.588,0.546,0.2782,10.42,0.7729,12.3102,1.548,11.02
5529738.01,FALSE POSITIVE,0.0,2.325,8.443999999999999,4.332,0.0,0.1825,21.57,0.2919,0.7597109999999999,0.6863,11.4
4047631.01,CANDIDATE,0.0,3.069,13.15,3.091,0.027999999999999997,0.2876,11.91,0.4615,4.79092,1.244,17.65
10059645.01,CONFIRMED,0.0,3.76,12.71,4.118,0.38,0.2136,14.79,0.5761,6.49442,1.5130000000000001,16.39
7183745.01,CONFIRMED,0.95070823802372,3.4819999999999998,9.236,1.252,0.17600000000000002,0.1619,18.94,3.033,28.475,2.8810000000000002,20.58
7183745.02,CANDIDATE,0.954712213096699,2.42,8.599,3.392,0.01,0.2173,13.46,0.8509,4.8663099999999995,1.93,15.25
8212002.01,CONFIRMED,0.0,2.8689999999999998,10.73,4.7330000000000005,0.129,0.1746,13.23,1.764,14.7969,1.141,13.86
8004903.01,CONFIRMED,0.0,2.275,10.79,2.18,0.9420000000000001,0.1925,15.21,0.7615,11.254000000000001,2.525,16.22
8883329.01,CONFIRMED,0.9558139185602518,2.571,9.149,0.6255,0.026000000000000002,0.1254,14.47,1.46,9.18248,1.406,15.64
8883329.02,CONFIRMED,0.9548637106322153,3.125,6.417000000000001,0.4886,0.0,0.259,11.76,1.5719999999999998,14.6136,1.35,12.32
5514383.01,CONFIRMED,0.0,1.101,83.5,6.431,0.0,0.01157,165.8,0.7012,6.8834,3.082,165.6
8022489.01,CANDIDATE,0.9354143466934903,3.7880000000000003,71.27,11.61,0.34,0.05582,125.4,2.061,197.511,9.54,122.5
8022489.02,CONFIRMED,0.9546758235915358,3.216,13.05,2.918,0.648,0.1034,19.55,0.9567,2.53574,1.6380000000000001,21.29
8022489.03,CONFIRMED,0.9538209664764629,1.7369999999999999,9.487,2.522,0.20199999999999999,0.2553,12.3,1.036,11.1725,1.7080000000000002,13.5
9209624.01,CONFIRMED,0.9532448788672981,2.412,7.771,-1.015,0.003,0.184,15.72,1.198,6.7915600000000005,1.195,16.88
9209624.02,CONFIRMED,0.9511897312113475,2.334,5.225,2.009,0.81,0.1891,11.68,0.8222,11.8376,1.147,12.74
3354846.01,CONFIRMED,0.0,3.089,7.157,3.84,0.6709999999999999,0.1726,17.1,2.13,18.5525,2.8760000000000003,17.21
6516185.01,CANDIDATE,0.0,2.787,11.07,0.9959,0.679,0.2341,13.91,0.349,47.3662,4.247,14.66
3946023.01,FALSE POSITIVE,0.0,7.468,-22.52,70.19,0.0,0.3507,15.7,0.9304,1.04549,0.8608,16.98
9177629.01,CANDIDATE,0.0,2.484,11.16,1.921,0.005,0.1902,15.01,1.035,5.604019999999999,1.3359999999999999,20.26
7778767.01,CONFIRMED,0.9509720427472729,1.771,9.945,0.9893,0.052000000000000005,0.1729,16.7,1.253,13.0314,2.924,17.76
7778767.02,CANDIDATE,0.9542150259713904,2.84,3.898,1.2409999999999999,0.04,0.2193,9.255,0.5378,2.61089,1.794,9.581
7515762.01,CONFIRMED,0.0,2.9930000000000003,9.556000000000001,0.7595,0.078,0.2063,14.69,0.9295,40.9904,2.6319999999999997,14.79
12120307.01,CONFIRMED,0.9532062476388168,1.7369999999999999,8.488,5.207000000000001,0.708,0.1472,13.85,0.9520000000000001,8.00506,1.72,14.56
12120307.02,CONFIRMED,0.955618934078734,1.345,7.256,0.9595,0.07400000000000001,0.2184,12.56,0.8182,5.613580000000001,1.645,14.19
12120307.03,CANDIDATE,0.9542374472273525,2.095,10.14,1.9980000000000002,0.596,0.1938,11.73,1.004,12.1306,1.8030000000000002,12.7
7446631.01,CANDIDATE,0.0,3.055,7.345,1.8419999999999999,0.005,0.2514,11.87,1.264,29.2255,1.5230000000000001,13.27
9777251.01,FALSE POSITIVE,0.0,0.6668,8.696,8.595,0.0,0.08976,15.86,0.349,1.3325200000000001,1.358,16.94
6864893.01,FALSE POSITIVE,0.0,15.15,1.714,12.01,0.0,0.3343,18.62,0.5792,40.8787,2.7939999999999996,19.49
11701407.01,CONFIRMED,0.0,2.589,12.35,-1.37,0.435,0.1677,16.32,1.072,18.8263,2.719,17.99
5906426.01,CANDIDATE,0.0,2.18,8.59,2.697,0.006999999999999999,0.2904,12.84,1.19,13.9033,1.631,14.0
10813132.01,CONFIRMED,0.0,3.17,9.162,0.1512,0.456,0.2545,12.09,0.6774,4.76704,1.371,13.51
5857540.01,CONFIRMED,0.0,2.4530000000000003,10.41,4.816,0.193,0.1566,21.14,2.142,13.628,3.168,22.09
12208631.01,CANDIDATE,0.9636241116594406,3.1489999999999996,7.18,1.776,0.0,0.1603,16.34,2.405,53.3575,3.4389999999999996,17.46
12208631.02,CANDIDATE,0.9548353821415672,2.059,4.263,1.5630000000000002,0.025,0.3225,7.718999999999999,0.2018,0.912344,1.025,9.052
7289317.01,CONFIRMED,0.9534625892456052,2.7489999999999997,8.98,-0.5461,0.003,0.1646,18.11,0.7174,16.832,1.916,20.29
7289317.02,CANDIDATE,0.9530018679869017,2.095,6.439,2.186,0.263,0.3228,9.67,0.6853,7.1929300000000005,1.3159999999999998,10.19
5545815.01,FALSE POSITIVE,0.0,4.463,-36.08,81.51,0.0,0.2456,12.77,1.031,4.35374,1.486,13.56
7879433.01,CANDIDATE,0.0,2.171,10.48,2.687,0.03,0.1362,15.19,0.7188,1.3858,0.6656,16.72
9205907.01,CANDIDATE,0.0,2.736,14.1,2.571,0.01,0.1946,16.46,1.4140000000000001,12.0229,2.906,21.33
8463346.01,CONFIRMED,0.0,3.009,7.9110000000000005,2.294,0.696,0.1274,18.14,2.827,16.7972,2.8539999999999996,18.85
7531677.01,FALSE POSITIVE,0.0,2.491,15.21,2.345,0.0,0.1758,20.16,1.033,2.6221200000000002,1.381,22.35
10068659.01,CONFIRMED,0.0,3.093,6.172999999999999,-0.25,0.16699999999999998,0.2078,14.5,0.7688,11.4768,1.868,15.88
2443393.01,CANDIDATE,0.0,3.549,8.238,2.5469999999999997,0.032,0.2591,15.42,2.295,73.7093,2.001,15.34
9019191.01,CANDIDATE,0.0,2.3930000000000002,11.22,2.353,0.536,0.2279,14.04,0.3206,14.4334,2.8710000000000004,16.05
9718379.01,FALSE POSITIVE,0.0,12.71,9.327,4.802,0.0,0.1862,18.29,0.3039,40.009,4.416,19.98
3002478.01,CANDIDATE,0.0,2.335,12.11,1.8780000000000001,0.0,0.166,14.82,0.8582,6.35709,1.819,16.87
4055774.01,FALSE POSITIVE,0.0,1.442,-9.213,27.71,0.0,0.1583,14.02,0.8856,6.587280000000001,1.338,13.81
6670075.01,FALSE POSITIVE,0.0,3.8139999999999996,-26.99,122.0,0.0,0.2383,12.86,-0.3078,0.759702,1.27,14.59
9395024.01,CONFIRMED,0.0,2.198,9.597000000000001,-0.4802,0.15,0.1546,15.34,0.9159,4.3703,1.8769999999999998,17.06
8631751.01,CANDIDATE,0.0,2.311,20.08,9.709,0.247,0.2334,12.53,1.426,1.53051,0.6920000000000001,25.93
6507427.01,FALSE POSITIVE,0.0,2.807,-11.63,37.57,0.0,0.174,16.72,1.2,4.74253,1.9380000000000002,20.2
5521300.01,FALSE POSITIVE,0.0,11.46,-15.09,38.52,0.0,0.2768,14.04,0.6809999999999999,18.1356,3.092,15.82
9753154.01,CONFIRMED,0.0,3.051,8.279,-2.305,0.043,0.1425,16.85,1.2229999999999999,3.7042699999999997,1.6580000000000001,17.48
9011825.01,CONFIRMED,0.0,2.167,11.49,3.514,0.08800000000000001,0.2217,16.42,1.393,37.3334,2.424,16.21
5174858.01,CANDIDATE,0.0,2.435,9.801,3.034,0.003,0.2057,14.19,0.8077,7.97094,1.974,18.17
11074835.01,CONFIRMED,0.0,2.556,8.635,2.6519999999999997,0.061,0.1822,15.6,0.8225,6.033530000000001,3.765,15.88
1996180.01,CONFIRMED,0.9542374472274311,2.745,11.21,4.551,0.961,0.0892,20.52,1.247,3.02556,1.619,20.75
1996180.02,CANDIDATE,0.9552008998760575,2.072,5.182,1.013,0.6509999999999999,0.2421,8.699,0.8068,5.42207,1.3519999999999999,10.26
10407221.01,FALSE POSITIVE,0.0,2.32,1.3319999999999999,2.5989999999999998,0.0,0.1015,19.71,0.8969,0.9337059999999999,0.8223,16.76
5991936.01,FALSE POSITIVE,0.0,6.1579999999999995,4.138,23.43,0.0,1.072,9.02,1.077,0.80766,1.722,7.942
5095635.01,CANDIDATE,0.0,0.7329,22.57,5.709,0.005,0.06482,21.04,-1.197,0.754458,2.198,35.25
6269070.01,CONFIRMED,0.0,1.525,10.16,-1.3459999999999999,0.073,0.1187,13.31,0.4399,2.7612099999999997,2.101,14.53
6705137.01,FALSE POSITIVE,0.0,2.7260000000000004,8.935,13.89,0.0,0.1692,13.96,0.8190000000000001,5.59725,1.4880000000000002,16.32
12254688.01,FALSE POSITIVE,0.0,3.065,11.95,1.035,0.001,0.2461,14.86,1.182,62.6824,6.718,17.63
4172013.01,CANDIDATE,0.0,3.278,12.0,3.3539999999999996,0.044000000000000004,0.2078,14.67,0.2604,16.2709,5.43,17.62
12254378.01,CONFIRMED,0.0,1.9980000000000002,12.07,1.821,0.037000000000000005,0.09227,22.26,0.7579,2.03231,1.999,24.45
7604328.01,CONFIRMED,0.954590280460788,2.022,10.23,3.637,0.039,0.09892999999999999,17.81,0.7866,2.93662,1.5519999999999998,19.32
7604328.02,CONFIRMED,0.9551338658818045,2.642,8.642999999999999,2.7560000000000002,0.15,0.1738,14.59,0.9099,4.35406,1.75,16.41
11236244.01,CONFIRMED,0.0,3.615,7.294,3.617,0.0,0.2834,12.92,0.9953,11.3228,1.339,14.34
9837685.01,CONFIRMED,0.0,2.515,11.58,3.8489999999999998,0.261,0.1551,20.93,1.743,13.7122,2.86,22.89
5042210.01,CANDIDATE,0.0,2.4659999999999997,9.652000000000001,3.178,0.39,0.1487,19.42,1.561,12.1468,1.935,19.67
12454461.01,CONFIRMED,0.0,2.678,11.21,5.678,0.395,0.1627,16.49,1.624,7.4672,1.2670000000000001,17.93
9635606.01,CANDIDATE,0.0,2.443,7.486000000000001,3.4989999999999997,,0.2452,11.96,0.4946,48.8882,1.61,12.47
3728701.01,CONFIRMED,0.0,2.623,8.863,2.138,0.154,0.1736,16.27,1.6980000000000002,51.1319,2.495,18.87
9390653.01,CONFIRMED,0.0,2.971,65.28,18.15,0.0,0.0273,110.6,2.9930000000000003,9.54928,1.815,107.4
2305866.01,CANDIDATE,0.9503819266230236,4.473,10.55,0.3766,0.158,0.2393,12.2,1.238,24.1074,3.283,13.34
2305866.02,CANDIDATE,0.9607689228305181,2.2880000000000003,2.447,1.876,0.8079999999999999,0.3223,9.835,1.125,115.23100000000001,3.8789999999999996,11.78
11187837.01,CANDIDATE,0.0,2.501,38.02,0.8095,0.0,0.03866,71.95,2.456,17.6046,2.7110000000000003,72.04
8885673.01,FALSE POSITIVE,0.0,2.681,-22.77,46.78,0.0,0.2124,17.92,0.5201,1.22872,1.65,27.29
9712350.01,CANDIDATE,0.0,2.5869999999999997,6.006,1.666,0.02,0.3743,11.4,2.103,51.5739,3.302,12.7
8025596.01,CONFIRMED,0.0,2.151,8.908,2.8289999999999997,0.315,0.1874,14.64,1.0590000000000002,4.69508,1.72,15.33
3642741.01,CONFIRMED,0.0,3.715,129.5,29.05,0.0,0.01299,283.1,1.8430000000000002,7.25845,5.687,283.3
12071037.01,FALSE POSITIVE,0.0,2.93,-1.48,31.56,0.0,0.1509,22.91,0.3327,6.09605,2.004,25.87
8494617.01,CONFIRMED,0.0,2.841,8.465,2.3480000000000003,0.004,0.1404,20.07,2.121,22.921999999999997,1.435,20.47
10289119.01,CONFIRMED,0.0,1.636,12.4,5.035,0.366,0.1634,17.58,1.05,16.1047,3.722,18.15
7382313.01,CONFIRMED,0.0,3.235,7.335,2.049,0.015,0.1913,12.34,1.839,7.426989999999999,1.743,14.32
9887224.01,FALSE POSITIVE,0.0,1.5930000000000002,-22.6,184.0,0.0,0.1831,17.06,0.2532,0.874641,0.8013,18.47
7542369.01,FALSE POSITIVE,0.0,6.728,-0.9476,29.08,0.0,0.1891,16.97,2.491,5.46087,1.629,19.87
8544992.01,CONFIRMED,0.9541738631895678,2.282,11.83,1.078,0.0,0.1529,16.95,0.8777,3.1732299999999998,1.0290000000000001,20.25
8544992.02,CONFIRMED,0.9543135154205081,2.812,9.493,0.6543,0.0,0.2167,12.21,2.1630000000000003,13.2972,1.2790000000000001,13.26
11295426.01,CONFIRMED,0.9536353023326207,1.7069999999999999,0.0,0.0,0.0,0.014369999999999999,246.9,-0.3973,5.39875,2.494,243.0
11295426.02,CONFIRMED,0.9537701082309478,0.4061,0.0,0.0,0.027000000000000003,0.1421,26.35,0.3001,9.605080000000001,1.05,27.54
7289162.01,FALSE POSITIVE,0.0,2.003,-25.64,67.99,0.0,0.1677,13.19,0.2577,5.26651,1.895,14.29
3001885.01,FALSE POSITIVE,0.0,2.89,-0.9936,15.21,0.0,0.1777,15.6,0.3484,2.67598,2.873,16.42
12306058.01,CONFIRMED,0.9539392014169898,1.426,8.677,0.9262,0.294,0.2074,14.35,0.5670000000000001,7.416760000000001,3.2110000000000003,14.71
12306058.02,CONFIRMED,0.950846774743973,2.93,6.76,2.244,0.18,0.2463,11.74,1.879,20.4853,3.931,12.4
6183511.01,CANDIDATE,0.0,2.322,13.29,4.62,0.012,0.08434,14.74,0.7584,0.7273310000000001,0.7049,20.84
4915638.01,CONFIRMED,0.0,2.56,6.454,-2.141,0.1,0.2002,12.94,0.8087,8.63043,1.598,14.34
6351097.01,FALSE POSITIVE,0.0,1.944,7.4910000000000005,5.944,0.0,0.2519,13.79,1.081,12.4912,1.4709999999999999,15.17
8081905.01,CONFIRMED,0.0,2.2230000000000003,5.767,2.412,0.042,0.1849,15.28,0.9311,3.27642,1.943,15.68
11465950.01,CANDIDATE,0.0,3.2089999999999996,6.9110000000000005,0.8859999999999999,0.59,0.1807,15.36,1.3630000000000002,16.0573,2.2030000000000003,16.46
9996632.01,FALSE POSITIVE,0.0,3.022,5.449,4.17,0.0,0.1282,17.17,1.55,8.44309,2.241,17.63
4665571.01,CANDIDATE,0.9546414018812457,2.6,13.84,-2.188,0.001,0.07927000000000001,20.96,0.061489999999999996,0.766692,1.456,26.57
4665571.02,CANDIDATE,0.9556739472741158,3.465,10.84,-2.16,0.0,0.2047,14.98,0.8897,4.60301,1.581,17.56
4829935.01,FALSE POSITIVE,0.0,2.801,8.604,13.7,0.0,0.1836,17.23,1.911,16.933,3.1639999999999997,21.08
9269042.01,CONFIRMED,0.0,2.696,9.287,4.44,0.113,0.1711,17.18,1.409,12.001,1.599,18.17
6199056.01,CANDIDATE,0.0,2.169,24.01,9.435,,0.06129,30.24,-29.17,1.16901,8.222000000000001,36.51
11461433.01,CONFIRMED,0.0,2.445,6.932,0.7816,,0.141,15.75,0.7579,1.9169200000000002,1.018,15.84
11818607.01,CANDIDATE,0.0,2.472,7.318,0.9803,0.0,0.1857,13.11,1.7369999999999999,5.05676,1.4180000000000001,14.32
6149910.01,CANDIDATE,0.0,2.549,11.13,0.4512,0.0,0.2092,16.57,2.4859999999999998,131.19,3.0460000000000003,17.77
9108085.01,FALSE POSITIVE,0.0,-0.1129,-2.655,16.81,0.0,0.1746,20.84,0.0,2.17496,1.012,21.66
5436013.01,CANDIDATE,0.0,2.542,6.936,0.6256,0.268,0.1921,13.98,1.219,25.886,1.58,14.94
8676148.01,CONFIRMED,0.0,2.75,5.885,3.2430000000000003,0.319,0.2444,14.58,1.4509999999999998,28.6254,2.716,15.15
9696358.01,CONFIRMED,0.0,2.728,8.297,3.449,0.14400000000000002,0.1558,13.52,2.311,6.98153,1.831,14.17
5039129.01,FALSE POSITIVE,0.0,2.448,-15.27,24.47,0.0,0.1612,15.63,0.8008,1.31966,1.145,16.3
4484336.01,CANDIDATE,0.0,2.77,11.87,0.4774,0.185,0.1757,15.46,1.2690000000000001,8.94341,1.7109999999999999,17.55
10916600.01,CONFIRMED,0.9539980920057773,3.252,4.497,1.578,0.002,0.2299,12.9,1.192,5.57646,1.0290000000000001,12.58
10916600.02,CANDIDATE,0.9542374472274628,2.517,3.821,2.495,0.021,0.3316,8.152000000000001,1.077,4.026680000000001,0.7915,8.698
8429314.01,CONFIRMED,0.0,3.319,10.63,1.033,0.0,0.2144,16.99,1.024,115.686,3.6689999999999996,18.63
9153570.01,CONFIRMED,0.0,2.5660000000000003,9.649,2.022,0.0,0.2084,11.02,0.8684,3.8137199999999996,1.663,11.76
11768142.01,CANDIDATE,0.0,2.272,7.835,0.4063,0.0,0.2465,14.58,2.045,38.0972,1.462,16.18
7984574.01,CANDIDATE,0.0,3.139,9.225,3.3169999999999997,0.9309999999999999,0.1796,16.52,1.989,11.6192,3.0460000000000003,19.12
10336951.01,CANDIDATE,0.0,3.1430000000000002,8.057,2.7460000000000004,0.001,0.1981,17.33,2.806,38.2295,2.086,18.06
8481129.01,CONFIRMED,0.0,2.408,8.776,1.547,0.584,0.1604,15.58,1.358,16.3014,1.525,16.57
2142522.01,CONFIRMED,0.0,4.015,11.98,0.364,0.636,0.1466,15.67,1.69,13.3235,1.51,17.02
9395719.01,CONFIRMED,0.0,1.709,14.93,0.8296,0.745,0.1243,20.2,0.8379,2.60754,2.3409999999999997,21.86
8753896.01,CONFIRMED,0.0,2.752,9.62,2.633,0.02,0.1345,15.04,0.9374,3.24412,1.9569999999999999,16.02
8746295.01,FALSE POSITIVE,0.0,3.213,-31.28,76.36,0.0,0.1688,15.15,1.3969999999999998,6.85571,1.482,16.33
10090257.01,FALSE POSITIVE,0.0,4.125,-13.84,19.29,0.0,0.2332,17.5,0.8256,2.28621,0.8579,18.62
