# Kepler ID, Theta 1, Theta 2
004742420,0.352,0.605
009753154,0.351,0.586
005794570,0.351,0.526
008358012,0.351,0.379
003548639,0.350,0.464
005351250,0.350,0.569
010581308,0.350,0.514
012505590,0.350,0.562
011601584,0.350,0.593
007373877,0.350,0.504
011351454,0.350,0.505
007757620,0.350,0.759
009455325,0.350,0.563
006522824,0.350,0.511
007778427,0.350,0.527
006635813,0.349,0.533
011410904,0.348,0.492
008482513,0.348,0.747
009714696,0.348,0.715
005272233,0.347,0.484
003748239,0.347,0.480
005953297,0.347,0.494
011520114,0.347,0.528
011296045,0.346,0.629
008395860,0.346,0.510
006871071,0.346,0.557
006061773,0.346,0.575
004647949,0.346,0.526
008395660,0.346,0.524
010865043,0.346,0.547
006149910,0.345,0.444
010657406,0.345,0.494
002853446,0.345,0.761
010153855,0.345,0.473
009597058,0.345,0.473
010878117,0.345,0.509
009471268,0.345,0.474
005014903,0.345,0.497
007107561,0.345,0.521
008950568,0.344,0.517
008127586,0.344,0.456
007625138,0.344,0.556
011911561,0.344,0.472
008745553,0.344,0.535
005709014,0.344,0.531
009157030,0.344,0.489
007440748,0.344,0.702
011125797,0.344,0.538
010384298,0.343,0.490
004172746,0.343,0.549
011076400,0.342,0.589
007742408,0.342,0.558
005941160,0.341,0.494
008044083,0.341,0.561
003328027,0.341,0.690
007021534,0.341,0.664
010141271,0.341,0.505
008888745,0.341,0.506
006129632,0.341,0.495
006599305,0.341,0.523
003836450,0.341,0.415
006021193,0.341,0.603
005602409,0.340,0.545
007662502,0.340,0.522
007903086,0.340,0.478
004678919,0.340,0.385
009946525,0.340,0.612
006021840,0.340,0.541
006197215,0.340,0.598
008979500,0.340,0.518
007295235,0.340,0.525
008254882,0.339,0.474
006545051,0.339,0.508
007191646,0.338,0.430
011455428,0.338,0.476
003433668,0.338,0.472
008687088,0.338,0.761
005623137,0.338,0.695
003654719,0.338,0.689
005440435,0.337,0.482
009899233,0.337,0.483
011360805,0.337,0.529
007041972,0.337,0.528
005385697,0.337,0.803
008548403,0.337,0.591
003968809,0.337,0.529
004367854,0.337,0.552
002836076,0.336,0.523
010676750,0.336,0.499
008040308,0.336,0.551
004644952,0.336,0.492
005644412,0.336,0.505
005869272,0.336,0.743
006034945,0.336,0.677
010031918,0.335,0.435
005385410,0.335,0.671
004459503,0.335,0.525
004077526,0.335,0.490
012416597,0.335,0.513
007289162,0.335,0.515
008494263,0.335,0.719
004147171,0.335,0.518
008355178,0.334,0.485
011046723,0.334,0.508
004466677,0.334,0.529
009455322,0.334,0.544
008313697,0.334,0.567
007765528,0.334,0.329
007517261,0.334,0.451
011804465,0.333,0.719
007972785,0.333,0.719
010002261,0.333,0.576
011391018,0.333,0.611
009705459,0.333,0.576
001571511,0.333,0.719
011656302,0.333,0.576
010727668,0.333,0.719
002445975,0.333,0.611
008180020,0.333,0.611
007023960,0.333,0.719
008703129,0.333,0.611
003734868,0.333,0.719
005629353,0.333,0.652
005376836,0.333,0.576
003747817,0.332,0.521
006115356,0.331,0.501
010674871,0.331,0.471
009292100,0.331,0.502
004173026,0.331,0.514
005384713,0.331,0.499
010958972,0.331,0.540
012509829,0.330,0.518
009011877,0.330,0.574
005003670,0.330,0.522
006878240,0.330,0.533
008415353,0.330,0.504
009605514,0.330,0.521
004645174,0.330,0.515
007335713,0.330,0.567
010189546,0.330,0.466
009838582,0.329,0.505
008823833,0.328,0.546
004138008,0.328,0.498
003657176,0.328,0.425
011623629,0.328,0.483
007974634,0.328,0.492
008439618,0.328,0.638
003761319,0.328,0.521
008258171,0.328,0.761
011566064,0.328,0.511
010935993,0.327,0.521
011601425,0.327,0.490
008109107,0.327,0.639
003962872,0.327,0.564
004247092,0.327,0.770
010132552,0.327,0.522
007416016,0.326,0.598
009602421,0.326,0.506
008516349,0.326,0.490
011129258,0.326,0.492
009834731,0.326,0.488
007509886,0.326,0.511
010857519,0.326,0.511
009790806,0.326,0.511
001717722,0.326,0.593
005642620,0.326,0.471
008241258,0.326,0.496
003441795,0.325,0.496
005080565,0.325,0.490
011774991,0.325,0.505
007458743,0.325,0.712
010024051,0.325,0.645
009512981,0.325,0.681
009142334,0.324,0.472
007019580,0.324,0.484
006200810,0.324,0.646
008430053,0.324,0.510
011074178,0.324,0.496
004917658,0.323,0.512
007779077,0.323,0.510
006594945,0.323,0.721
009394953,0.322,0.541
008547366,0.322,0.506
005542466,0.322,0.490
006364064,0.322,0.596
004737848,0.321,0.488
006036286,0.321,0.603
007304449,0.321,0.743
002860114,0.321,0.701
005895158,0.321,0.503
003559860,0.320,0.389
003003673,0.320,0.522
011769689,0.320,0.447
005780930,0.320,0.532
002708343,0.320,0.745
011651240,0.319,0.528
005197233,0.319,0.506
006342980,0.319,0.471
008230809,0.319,0.645
007345136,0.319,0.536
009451521,0.319,0.521
006347890,0.318,0.512
011338918,0.318,0.488
003734418,0.318,0.486
010356840,0.318,0.500
005436415,0.318,0.504
009718066,0.317,0.476
007871954,0.317,0.721
005563057,0.317,0.590
008216763,0.317,0.448
007603200,0.317,0.504
010978763,0.317,0.499
002019477,0.316,0.518
008439323,0.316,0.551
008507475,0.316,0.495
006520753,0.316,0.585
008278685,0.316,0.658
012554212,0.316,0.476
005281113,0.316,0.559
007130418,0.316,0.468
006587280,0.315,0.517
010414727,0.315,0.611
011244682,0.315,0.538
007618231,0.315,0.498
005425908,0.315,0.514
005616628,0.314,0.505
002158460,0.314,0.519
009229807,0.314,0.499
003231341,0.314,0.511
009959545,0.314,0.418
003561464,0.314,0.743
009635606,0.314,0.423
012416597,0.314,0.515
008261920,0.314,0.518
010271806,0.314,0.495
006285906,0.314,0.488
008915379,0.313,0.507
008499922,0.312,0.496
006766583,0.312,0.499
003858988,0.312,0.380
012102775,0.312,0.436
009159242,0.312,0.746
009016592,0.312,0.585
008244947,0.312,0.518
011098704,0.312,0.614
007035812,0.311,0.499
005184144,0.311,0.434
005698524,0.311,0.467
005265982,0.310,0.572
007747091,0.310,0.477
004665571,0.310,0.615
007184556,0.310,0.510
008644911,0.310,0.493
009965184,0.310,0.431
011296437,0.309,0.646
009031703,0.309,0.498
005184911,0.309,0.477
006043490,0.309,0.538
009910043,0.309,0.527
005545815,0.309,0.488
009406892,0.309,0.410
004246343,0.308,0.527
008937555,0.308,0.460
007898352,0.308,0.441
010407086,0.308,0.525
007684873,0.308,0.318
010065053,0.307,0.514
010601163,0.307,0.507
010730703,0.307,0.510
004458082,0.306,0.545
003834728,0.306,0.529
006677841,0.306,0.641
007809049,0.306,0.487
009662475,0.306,0.751
009674564,0.306,0.428
005282049,0.306,0.539
009532603,0.306,0.517
003745559,0.306,0.483
008890417,0.306,0.508
003130548,0.306,0.714
006359881,0.305,0.632
012007270,0.305,0.505
005126182,0.305,0.651
004741777,0.305,0.517
008005002,0.305,0.504
009655711,0.304,0.528
005097470,0.304,0.610
005036480,0.304,0.476
004271474,0.304,0.504
005769810,0.303,0.449
003540873,0.302,0.562
009178894,0.302,0.690
007582689,0.302,0.544
011337833,0.302,0.443
008630788,0.302,0.654
011465869,0.302,0.555
007115671,0.302,0.548
010156055,0.301,0.496
007598326,0.301,0.431
009490653,0.300,0.468
005342061,0.300,0.355
009941136,0.299,0.593
004035640,0.299,0.539
012401859,0.299,0.491
009351316,0.299,0.538
008162789,0.298,0.536
004274816,0.298,0.484
007132462,0.297,0.489
007123614,0.297,0.597
012453581,0.297,0.449
010978763,0.296,0.489
011253827,0.296,0.539
007887791,0.296,0.539
007198881,0.296,0.476
008937021,0.296,0.351
009692128,0.296,0.542
006205405,0.296,0.688
009220614,0.295,0.521
004902673,0.295,0.517
009304923,0.295,0.546
010453009,0.295,0.463
011654039,0.295,0.464
003967760,0.295,0.475
010198662,0.295,0.509
001161949,0.295,0.491
006382217,0.295,0.458
005387843,0.294,0.718
008192427,0.294,0.460
005397106,0.294,0.520
008505670,0.293,0.462
011824218,0.293,0.744
008612275,0.293,0.530
007819520,0.292,0.498
003836522,0.292,0.407
009397862,0.292,0.497
011923284,0.292,0.410
009881660,0.292,0.519
012734110,0.292,0.449
010146103,0.292,0.499
004933476,0.291,0.478
006948054,0.291,0.719
010004515,0.291,0.528
010977671,0.291,0.704
001721157,0.291,0.464
003449870,0.291,0.509
011348610,0.291,0.498
011615521,0.291,0.446
002852810,0.291,0.472
007750342,0.290,0.470
006862721,0.290,0.469
008591173,0.290,0.490
009993529,0.290,0.467
005780194,0.290,0.481
010809888,0.289,0.421
005529385,0.289,0.464
010747162,0.289,0.473
008043968,0.288,0.534
003646515,0.288,0.471
005471675,0.288,0.691
009412760,0.288,0.454
009362842,0.287,0.738
006697605,0.287,0.466
009157523,0.287,0.489
003541946,0.287,0.557
007455287,0.286,0.498
008741367,0.286,0.471
005738634,0.286,0.594
005003117,0.286,0.344
006058896,0.286,0.344
011446443,0.286,0.344
009702006,0.286,0.440
007900695,0.285,0.706
005260419,0.285,0.500
007047363,0.285,0.496
011493378,0.285,0.520
009300066,0.284,0.479
006592335,0.284,0.511
006363560,0.284,0.478
009002538,0.284,0.553
009366886,0.284,0.467
005562784,0.284,0.650
004991208,0.284,0.461
009164003,0.283,0.689
005281714,0.283,0.477
010000162,0.283,0.402
010473272,0.283,0.511
002857607,0.283,0.481
004814168,0.282,0.425
005547424,0.282,0.483
006198182,0.282,0.478
010206675,0.282,0.429
006616218,0.281,0.436
008331612,0.281,0.489
005471068,0.281,0.780
009008125,0.281,0.484
010879247,0.281,0.471
005008775,0.281,0.481
010004738,0.281,0.654
007869917,0.280,0.755
004917357,0.280,0.522
011393633,0.279,0.466
006042214,0.279,0.342
005181086,0.278,0.459
006692742,0.278,0.525
009974142,0.278,0.521
005370944,0.278,0.518
010734441,0.278,0.505
007109851,0.278,0.707
009183378,0.278,0.465
011769801,0.278,0.755
006666233,0.278,0.723
011520465,0.278,0.495
006867588,0.277,0.754
004349442,0.277,0.476
009291039,0.277,0.755
008424002,0.277,0.480
008505215,0.277,0.473
005193813,0.277,0.488
011465658,0.277,0.491
010678912,0.277,0.489
011656928,0.277,0.471
011804437,0.276,0.483
006946708,0.276,0.598
009935983,0.276,0.566
010989620,0.276,0.509
007619667,0.276,0.514
010514429,0.275,0.559
006277594,0.275,0.783
008037145,0.275,0.538
007747457,0.275,0.387
008330207,0.275,0.561
009911882,0.275,0.668
010717241,0.275,0.521
008509361,0.275,0.599
009220612,0.275,0.481
005192660,0.274,0.483
006290467,0.274,0.497
010057494,0.274,0.480
009543302,0.273,0.475
010024701,0.273,0.481
012458605,0.273,0.563
010480921,0.273,0.498
003239171,0.272,0.516
008280511,0.272,0.387
006451936,0.272,0.476
007984047,0.271,0.663
008542879,0.271,0.482
005091808,0.271,0.580
005531953,0.271,0.588
003240406,0.271,0.546
005088536,0.271,0.464
007582689,0.270,0.425
011513366,0.270,0.632
011191364,0.270,0.409
008947520,0.270,0.465
005032842,0.270,0.494
008612291,0.270,0.451
003553900,0.270,0.463
003440118,0.270,0.480
006266866,0.270,0.490
009455526,0.269,0.537
011457664,0.269,0.480
009551430,0.268,0.421
004478142,0.267,0.551
009472341,0.267,0.524
003632330,0.266,0.487
008495232,0.266,0.385
010252275,0.266,0.559
011252617,0.266,0.441
004664046,0.266,0.427
011974540,0.265,0.475
012009917,0.265,0.644
009958962,0.265,0.462
008009811,0.265,0.605
008557374,0.265,0.769
002163226,0.265,0.482
009073549,0.264,0.496
004565943,0.264,0.497
007255910,0.264,0.468
005471617,0.264,0.778
011100170,0.263,0.556
008934103,0.263,0.476
005096053,0.263,0.599
007106173,0.262,0.472
009202151,0.262,0.540
006525193,0.262,0.754
003229028,0.262,0.448
005439000,0.261,0.630
007982917,0.261,0.466
012350136,0.260,0.443
010812504,0.260,0.466
004473613,0.260,0.429
006368175,0.260,0.480
001865864,0.260,0.389
005903749,0.260,0.482
004047631,0.259,0.447
007772914,0.259,0.465
010554421,0.259,0.452
009141355,0.259,0.532
012645262,0.259,0.459
009966219,0.259,0.613
003941219,0.258,0.634
008575061,0.258,0.739
009049697,0.258,0.484
007205717,0.258,0.484
006186182,0.258,0.434
009634821,0.257,0.403
005024476,0.257,0.417
009008103,0.257,0.457
007386200,0.257,0.523
009777757,0.256,0.442
009230021,0.256,0.417
005730445,0.256,0.701
009534832,0.256,0.445
009302543,0.256,0.643
010000941,0.256,0.463
007137725,0.255,0.430
005428657,0.255,0.411
007601918,0.255,0.545
003758922,0.255,0.469
010083325,0.255,0.495
009727765,0.254,0.434
009457533,0.254,0.469
009417931,0.254,0.439
006307521,0.254,0.632
008671707,0.254,0.469
005906694,0.254,0.518
011183752,0.253,0.598
008094942,0.253,0.497
009729691,0.253,0.737
009415172,0.253,0.734
010579570,0.252,0.471
005436455,0.252,0.472
008076215,0.252,0.669
004149060,0.252,0.477
004768846,0.251,0.389
005371776,0.251,0.310
009274431,0.251,0.480
008564674,0.250,0.649
010973664,0.250,0.382
011547869,0.250,0.307
005648449,0.250,0.382
005903312,0.250,0.389
009028474,0.250,0.307
009394601,0.250,0.286
011869052,0.250,0.382
004848423,0.250,0.286
009532117,0.250,0.436
008547429,0.250,0.551
007678434,0.250,0.577
011358389,0.249,0.639
006142862,0.249,0.471
008099517,0.249,0.516
002833632,0.249,0.665
007024222,0.249,0.417
009959494,0.249,0.717
008056651,0.248,0.437
005253802,0.248,0.493
010092312,0.248,0.286
003428359,0.248,0.460
007093401,0.248,0.382
009083470,0.248,0.543
009875101,0.247,0.487
004157325,0.247,0.500
005095635,0.247,0.590
009838804,0.247,0.445
010089911,0.247,0.454
007762717,0.247,0.436
004464394,0.246,0.487
007137213,0.246,0.349
003561464,0.246,0.661
006525209,0.246,0.604
010979952,0.246,0.474
004750406,0.246,0.690
009718066,0.246,0.515
009705620,0.245,0.416
004164922,0.244,0.418
012255382,0.244,0.418
009569711,0.244,0.418
005905728,0.244,0.418
004164922,0.244,0.418
004947556,0.244,0.418
010657406,0.244,0.418
005306984,0.244,0.418
006611779,0.244,0.418
010973664,0.244,0.418
007293937,0.244,0.418
010920086,0.244,0.418
005946568,0.244,0.418
008113154,0.244,0.418
012110901,0.244,0.418
005794570,0.244,0.418
005306383,0.244,0.418
006522124,0.244,0.418
010662202,0.244,0.418
006677415,0.244,0.419
010714072,0.244,0.418
006879171,0.244,0.418
008636600,0.244,0.418
002572029,0.244,0.406
009079671,0.244,0.418
006675757,0.244,0.418
003545840,0.244,0.418
006806695,0.244,0.399
007257363,0.244,0.540
006548429,0.244,0.418
009640907,0.243,0.470
009449320,0.243,0.418
005177859,0.243,0.418
011069176,0.243,0.419
008229361,0.243,0.477
006690523,0.243,0.447
010555365,0.242,0.654
008374077,0.242,0.402
004750962,0.242,0.463
006265665,0.242,0.419
004843751,0.242,0.418
003228825,0.242,0.420
003967760,0.242,0.476
007538450,0.241,0.566
011462969,0.241,0.456
007838675,0.241,0.419
008951215,0.241,0.321
006197344,0.241,0.576
011774991,0.241,0.420
003858919,0.241,0.419
005613330,0.241,0.515
004844367,0.240,0.447
004270799,0.240,0.546
008752940,0.240,0.417
004644952,0.240,0.482
008429817,0.240,0.756
007192680,0.240,0.500
009489524,0.240,0.417
005385548,0.240,0.651
005649325,0.239,0.654
005728283,0.239,0.654
006522242,0.239,0.653
011909839,0.239,0.652
006960456,0.238,0.658
009780149,0.238,0.419
010294509,0.238,0.432
011614808,0.238,0.458
011923213,0.238,0.423
010616571,0.238,0.653
011517719,0.238,0.653
006603043,0.238,0.653
005972334,0.238,0.653
007037540,0.238,0.653
005360082,0.238,0.653
003342592,0.238,0.653
011673674,0.238,0.653
006762829,0.238,0.653
007622486,0.238,0.653
005356593,0.238,0.653
010295951,0.238,0.653
011673686,0.238,0.653
003730335,0.238,0.570
009092496,0.238,0.376
003559935,0.238,0.449
011414368,0.237,0.468
011341266,0.237,0.704
005131276,0.237,0.418
007663405,0.237,0.396
005551504,0.237,0.453
008766650,0.237,0.453
010788461,0.237,0.453
004819158,0.237,0.431
008482059,0.237,0.628
002581554,0.237,0.453
005817553,0.237,0.453
008277797,0.237,0.453
007779942,0.237,0.453
005471489,0.237,0.803
007610663,0.237,0.453
009899065,0.237,0.439
004832175,0.236,0.403
012156805,0.236,0.664
003654095,0.235,0.671
007189825,0.235,0.489
007625143,0.235,0.460
005954894,0.235,0.444
008806123,0.235,0.443
011453592,0.235,0.732
010555375,0.234,0.591
010618044,0.234,0.490
004673628,0.233,0.369
008905246,0.233,0.415
007456380,0.233,0.415
007198881,0.233,0.601
007592339,0.233,0.443
009934274,0.233,0.641
009489524,0.232,0.415
003336765,0.232,0.709
002708420,0.232,0.425
010879899,0.232,0.507
008612275,0.232,0.448
008158127,0.232,0.406
011030475,0.232,0.555
003970397,0.232,0.415
011340218,0.232,0.446
009851943,0.231,0.491
010813132,0.231,0.454
005475494,0.231,0.402
006381846,0.231,0.493
009116510,0.231,0.485
005688683,0.231,0.384
010788461,0.231,0.414
008265156,0.231,0.420
008572168,0.231,0.483
009137257,0.230,0.510
003229150,0.230,0.449
006880123,0.229,0.440
007820699,0.228,0.490
010018364,0.228,0.458
009899315,0.228,0.405
005385150,0.228,0.515
011519187,0.228,0.655
008111919,0.227,0.695
004278221,0.227,0.438
005794687,0.227,0.445
010685764,0.227,0.457
011444974,0.227,0.448
003762553,0.226,0.452
012690465,0.226,0.464
009489524,0.226,0.451
009718379,0.226,0.378
011129145,0.226,0.463
005612111,0.226,0.415
003117115,0.225,0.419
006368175,0.225,0.615
003554819,0.225,0.432
006768394,0.224,0.708
010518424,0.224,0.665
011073238,0.224,0.528
007747197,0.224,0.459
005443320,0.224,0.423
007222086,0.223,0.753
003348082,0.223,0.608
009471268,0.223,0.449
009024568,0.223,0.475
005695396,0.223,0.398
011565544,0.223,0.647
009181402,0.222,0.456
005391911,0.222,0.402
002581191,0.222,0.419
006221385,0.222,0.453
005471059,0.222,0.790
011357664,0.222,0.624
011819396,0.222,0.418
009851638,0.222,0.468
012459913,0.221,0.620
009665922,0.221,0.376
010158715,0.221,0.423
010198662,0.221,0.462
007434875,0.221,0.396
004164511,0.220,0.426
010341878,0.220,0.462
010358759,0.220,0.434
009412267,0.220,0.463
007375100,0.219,0.412
004927738,0.219,0.429
012165063,0.219,0.427
003865815,0.219,0.426
002441728,0.219,0.719
003532510,0.219,0.526
011853255,0.218,0.739
004449752,0.218,0.415
011603298,0.217,0.547
005364071,0.217,0.315
007136729,0.217,0.456
009412760,0.217,0.446
010794974,0.217,0.333
002861126,0.217,0.383
010415227,0.217,0.422
008505920,0.216,0.334
007949593,0.216,0.549
005697395,0.216,0.445
002310993,0.216,0.415
010583225,0.216,0.344
007256460,0.216,0.489
003242039,0.216,0.412
012071775,0.216,0.518
010548411,0.216,0.441
004076976,0.216,0.754
005384713,0.215,0.394
003848665,0.215,0.349
003645438,0.215,0.467
007609553,0.215,0.442
005816144,0.215,0.428
010471515,0.215,0.489
010004772,0.214,0.428
004247807,0.214,0.425
005177859,0.214,0.424
005471059,0.214,0.342
004179201,0.214,0.426
003757521,0.214,0.397
008747910,0.214,0.472
004470888,0.214,0.412
010858504,0.214,0.393
010397751,0.214,0.510
005802637,0.214,0.421
004571844,0.213,0.386
004918309,0.213,0.327
007939330,0.213,0.319
006347434,0.213,0.391
002989706,0.213,0.759
008625732,0.213,0.375
011656928,0.213,0.402
009093086,0.213,0.451
004472818,0.213,0.418
011462341,0.213,0.522
010616317,0.212,0.426
007191523,0.212,0.395
006153407,0.212,0.414
005898983,0.212,0.420
007700622,0.212,0.748
011069176,0.212,0.556
010470779,0.212,0.469
008581240,0.212,0.463
007581535,0.212,0.429
011599800,0.211,0.369
010015937,0.211,0.349
010591578,0.211,0.456
008885673,0.211,0.695
011018648,0.211,0.317
008077137,0.211,0.590
009159461,0.211,0.428
006525398,0.210,0.365
003763724,0.210,0.454
005779606,0.209,0.463
003852865,0.209,0.504
009933600,0.209,0.459
009579606,0.209,0.420
009394762,0.209,0.443
006289459,0.209,0.442
007885558,0.209,0.751
005219234,0.209,0.523
009598315,0.208,0.496
010098540,0.208,0.476
010219361,0.208,0.650
011709244,0.208,0.319
007174911,0.208,0.398
009574158,0.207,0.338
002992634,0.207,0.435
009837828,0.207,0.384
011305996,0.207,0.489
007815931,0.207,0.466
011652427,0.207,0.411
010967168,0.207,0.415
007100673,0.207,0.476
007550875,0.206,0.431
010266852,0.206,0.460
005991936,0.205,0.300
006696580,0.205,0.399
009008737,0.205,0.425
008949512,0.205,0.457
003219643,0.205,0.412
009837659,0.205,0.460
011858748,0.204,0.283
011513486,0.203,0.504
007631138,0.202,0.407
008715564,0.202,0.482
005629353,0.202,0.412
008733898,0.202,0.734
010534155,0.202,0.380
012735793,0.202,0.441
011516930,0.201,0.408
005113822,0.201,0.755
005385139,0.201,0.553
005091016,0.201,0.401
012935144,0.201,0.622
009047416,0.200,0.410
007366895,0.200,0.479
012170767,0.200,0.422
007870032,0.200,0.554
003869326,0.200,0.301
005308666,0.200,0.410
009851142,0.200,0.301
004570949,0.200,0.301
004044005,0.200,0.301
011046458,0.200,0.301
005524229,0.200,0.554
011506938,0.200,0.307
007509886,0.200,0.410
007202957,0.200,0.410
006587796,0.200,0.410
010737437,0.200,0.410
009368524,0.200,0.554
008015907,0.200,0.554
011657614,0.200,0.410
009758615,0.200,0.410
012105086,0.200,0.436
005289857,0.200,0.407
006677256,0.200,0.645
008150320,0.200,0.465
009306677,0.200,0.509
003644601,0.199,0.764
009899181,0.199,0.705
007835312,0.199,0.476
005731623,0.199,0.301
009474756,0.199,0.450
009674608,0.199,0.301
004914221,0.199,0.456
010677763,0.199,0.448
006289897,0.198,0.453
002975770,0.198,0.310
005893123,0.198,0.740
004856592,0.198,0.549
009943435,0.198,0.549
003962728,0.198,0.625
007751133,0.197,0.413
006312314,0.197,0.708
003542117,0.197,0.432
006025124,0.197,0.303
008181016,0.197,0.407
004144236,0.197,0.453
011775507,0.197,0.468
011188249,0.197,0.750
010028352,0.196,0.664
008547525,0.196,0.375
008956206,0.196,0.416
009773270,0.195,0.375
006388770,0.195,0.611
009935642,0.195,0.331
007690782,0.195,0.415
009535080,0.195,0.757
007303287,0.195,0.413
009967398,0.195,0.460
004349442,0.195,0.415
008741470,0.194,0.434
003836558,0.194,0.380
007812990,0.194,0.447
011502218,0.194,0.756
009658118,0.194,0.756
005650420,0.194,0.756
005398002,0.194,0.756
010356124,0.194,0.756
010220950,0.194,0.672
004150611,0.194,0.756
005814635,0.194,0.756
005542983,0.193,0.648
009079767,0.193,0.398
009821151,0.193,0.544
008561063,0.193,0.755
007022603,0.193,0.760
007773179,0.192,0.688
001870398,0.192,0.754
011967788,0.192,0.472
011305417,0.192,0.472
006153672,0.192,0.305
006850504,0.192,0.475
009140402,0.192,0.731
003231341,0.192,0.288
005477805,0.191,0.699
009723746,0.191,0.444
012066767,0.191,0.475
003644601,0.190,0.754
011198419,0.190,0.370
006343576,0.190,0.617
010414727,0.190,0.376
005213902,0.190,0.734
003747817,0.189,0.434
009848760,0.189,0.387
010743597,0.189,0.283
011044770,0.189,0.301
004927315,0.189,0.311
007186436,0.188,0.638
005471489,0.188,0.403
012505654,0.188,0.726
012405436,0.188,0.429
009456281,0.188,0.499
011090561,0.187,0.300
009850893,0.187,0.577
010662202,0.187,0.451
011125797,0.186,0.490
006037581,0.186,0.430
008360640,0.186,0.421
005781991,0.186,0.448
008574794,0.186,0.450
007103919,0.186,0.449
005816144,0.185,0.448
007918217,0.185,0.314
003548645,0.185,0.436
007767781,0.185,0.408
006183511,0.185,0.569
009031209,0.184,0.662
008613338,0.184,0.479
008655076,0.184,0.442
009821454,0.184,0.402
009896018,0.184,0.409
011807906,0.184,0.473
005009189,0.183,0.334
011657614,0.183,0.595
003965879,0.183,0.475
004063943,0.183,0.449
010387792,0.183,0.464
008561063,0.183,0.746
010287242,0.183,0.294
001429589,0.183,0.457
009407689,0.183,0.445
011773328,0.182,0.303
004937140,0.182,0.431
004471313,0.182,0.450
002438513,0.182,0.448
010027861,0.181,0.383
010802364,0.181,0.432
006199702,0.181,0.701
006508221,0.181,0.461
004761427,0.181,0.437
006718474,0.180,0.464
009389245,0.180,0.434
006195792,0.180,0.441
011298442,0.180,0.445
008179325,0.180,0.660
007011044,0.180,0.458
006468904,0.180,0.428
008058507,0.179,0.439
004861784,0.179,0.612
005272233,0.179,0.446
005303551,0.179,0.535
009963524,0.179,0.723
010186761,0.178,0.441
005471158,0.178,0.421
009899630,0.178,0.371
007916058,0.177,0.389
007190639,0.176,0.451
004071638,0.176,0.446
006956136,0.176,0.446
005894073,0.176,0.446
003546821,0.176,0.446
008345384,0.176,0.445
009173014,0.176,0.588
010535708,0.176,0.393
008189801,0.176,0.547
006891366,0.176,0.679
005428199,0.176,0.447
006038152,0.176,0.473
009594184,0.176,0.449
006124941,0.176,0.466
011722217,0.176,0.427
005603270,0.176,0.411
004833409,0.175,0.450
003541946,0.175,0.446
002442359,0.175,0.300
010788461,0.175,0.427
011392017,0.175,0.296
005475735,0.175,0.598
003866536,0.174,0.566
002708221,0.174,0.328
006118840,0.174,0.474
008590149,0.174,0.407
011145391,0.174,0.446
008547213,0.174,0.469
004068391,0.174,0.435
006438099,0.173,0.337
009655005,0.173,0.711
007948619,0.173,0.439
007109680,0.173,0.447
004547480,0.173,0.297
009885417,0.173,0.440
003425363,0.173,0.424
009489348,0.173,0.751
009908486,0.172,0.442
003223433,0.172,0.417
002852810,0.172,0.379
007673192,0.172,0.447
009330740,0.172,0.447
011462969,0.172,0.447
006197658,0.171,0.456
007777372,0.171,0.357
003120431,0.171,0.583
005949765,0.171,0.479
005039053,0.170,0.467
003657758,0.170,0.442
003346154,0.170,0.739
003764879,0.170,0.316
009636569,0.170,0.311
009334027,0.170,0.460
010064591,0.169,0.440
011968463,0.169,0.420
009478990,0.169,0.445
005784803,0.169,0.596
009178502,0.168,0.462
002445154,0.168,0.324
011081512,0.168,0.397
008733898,0.168,0.697
006182093,0.168,0.371
011401755,0.168,0.736
004077767,0.168,0.388
011968463,0.168,0.379
006875342,0.167,0.365
008222627,0.167,0.393
008975368,0.167,0.469
002573056,0.167,0.712
007199060,0.167,0.315
007767162,0.167,0.466
009593773,0.167,0.578
007935997,0.167,0.447
002556650,0.167,0.709
007289139,0.167,0.492
011404644,0.167,0.522
004743513,0.167,0.312
005200084,0.167,0.466
006805146,0.167,0.522
007622059,0.167,0.466
002438070,0.167,0.302
003128793,0.167,0.797
009784230,0.167,0.288
007970194,0.167,0.466
005801571,0.167,0.302
008330548,0.167,0.511
008459354,0.167,0.466
004035667,0.167,0.797
005103998,0.167,0.312
005471192,0.167,0.466
011824222,0.167,0.288
011494130,0.167,0.466
004947556,0.167,0.466
012557548,0.167,0.302
009551430,0.167,0.466
010971944,0.167,0.393
011566064,0.167,0.522
008682751,0.166,0.419
009536727,0.166,0.461
011600299,0.166,0.414
008807988,0.166,0.425
008265239,0.166,0.429
004634135,0.166,0.367
011147785,0.165,0.410
004750669,0.165,0.418
011955499,0.165,0.316
009571186,0.165,0.334
009964670,0.165,0.415
008548427,0.165,0.454
011242721,0.165,0.522
010232693,0.164,0.294
009003126,0.164,0.593
007539277,0.164,0.441
006608090,0.164,0.436
003338885,0.163,0.547
008507586,0.163,0.436
007938499,0.163,0.731
010201891,0.163,0.427
006947062,0.163,0.453
003545749,0.162,0.444
006517200,0.162,0.451
010399137,0.161,0.538
010350571,0.161,0.445
006185711,0.161,0.365
009838414,0.161,0.382
006233890,0.161,0.302
009018021,0.161,0.439
009474493,0.161,0.653
002710101,0.160,0.411
009093086,0.160,0.446
004725681,0.159,0.397
009145861,0.159,0.451
009896438,0.159,0.303
011453930,0.159,0.436
006878240,0.159,0.542
005130369,0.159,0.519
006975129,0.158,0.445
003647097,0.158,0.422
001718958,0.158,0.447
