kepid_plnt,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,Theta1
9880190.01,0.0,0.0010908750105300738,0.1286973992502343,0.007871223800308328,0.004,0.14958261540885026,7.017915753025736e-05,0.992291239739326,0.6409999999999999
11547869.01,0.0,0.0011084003036995163,0.13764292408622306,0.019516515236002237,0.0,0.01840974523842295,0.0012658333234091342,0.9922577135277496,0.25
3239945.03,0.9541738631894796,0.0010362188489268264,0.13053537956888472,0.009452225538754223,0.583,0.055613173603380216,0.00026435732763535136,0.9919864664834004,0.979
12068975.02,0.9556189340786984,0.0011193434543030011,0.13028467666354265,0.00840850198445239,0.628,0.07998011314432013,0.00021302095304962695,0.9928553028701051,0.995
5015459.01,0.0,0.001127144512158951,0.1298043580131209,0.00793682553219405,0.174,0.117677970221249,0.00020327037540915653,0.9921053461235316,0.008
9528420.01,0.0,0.002094096468206491,0.2454311152764761,0.1191983468363565,0.0,0.011590360550663727,0.01735845334370684,0.9926388434994906,0.083
10341905.01,0.0,0.001050748319183533,0.12821075445173385,0.011552464985075606,0.0,0.14687725075843966,0.00011284835199111921,0.9919285953209404,0.0
8703884.01,0.0,0.0011597572679178515,0.10069119025304593,0.13012103519532914,0.0,0.04245950409621127,0.0009583151055173759,0.993389722985832,0.937
7755636.01,0.0,0.0011229731131665334,0.13047797563261482,0.008993669432873028,0.101,0.0901765392232816,0.0002321054169784109,0.9926853649628019,0.959
892772.01,0.0,0.001093990016271165,0.1280656044985942,0.01180175156624135,0.0,0.14295913643715527,6.72623180651594e-05,0.9923897037620868,0.462
9719634.01,0.0,0.0010713181918773108,0.12150421743205247,0.057926329255092335,0.0,0.05324364732336538,0.00021902130852068563,0.9922773986428036,0.8909999999999999
11752908.01,0.0,0.0011026036843204423,0.12876897844423618,0.013609079279692984,0.0,0.1678671489081773,8.751351777998249e-05,0.9926296161018088,0.775
7610663.01,0.0,0.0010917147077298462,0.12808552014995314,0.008076885229770066,0.21,0.17010607137748268,5.909516756288503e-05,0.9923470270478094,0.237
7604328.01,0.954590280460904,0.001085972262363661,0.12912722586691658,0.008310755403942665,0.039,0.09223821366376693,8.918028318860989e-05,0.9922476787327708,0.858
7832356.01,0.0,0.0010986760683860234,0.14479850046860354,0.018502968478367837,0.0,0.007925990775900631,0.0027825898452600827,0.9923408754493549,0.871
3749134.01,0.0,0.0010823426035001288,0.12881677600749766,0.008659428608915276,0.31,0.16478863051288245,7.367936488837494e-05,0.9923943174609278,0.91
6364276.01,0.0,0.0010653048764466832,0.128052366447985,0.016249548988093287,0.0,0.1493027501001871,0.0001537674427729223,0.992177742747842,0.016
9455556.01,0.9543135154205594,0.001115497099387915,0.13028233364573572,0.007885000164004329,0.03,0.08397285821458135,0.0002136043209426465,0.9926580672446604,0.965
10777591.01,0.0,0.0010800131209459216,0.12906466729147142,0.006888247449732674,0.529,0.172344993846788,6.267871319143398e-05,0.9924627539937332,0.8170000000000001
10407482.01,0.0,0.0010848887821058902,0.12868451265229616,0.007354872568635812,0.575,0.2821454832789713,3.2010229672689524e-05,0.992182356446683,0.403
10404582.01,0.9607689228304848,0.0011186391921354502,0.12924789128397374,0.007362121560009184,0.604,0.11870414301968063,0.0001317661393790404,0.9928687594917242,0.926
7134976.02,0.9538209664764614,0.0010984051983215807,0.12925843486410496,0.008480335880867256,0.21039617358842694,0.17756914627516718,8.459667831488453e-05,0.992365866318076,0.975
4644604.01,0.0,0.001085972262363661,0.13083059981255854,0.007905336700888905,0.013,0.05649008490385815,0.0003001927839208408,0.9926803667890578,0.931
8161561.01,0.0,0.0010919584907878443,0.13225398313027178,0.008890346705153016,0.006,0.04063105074627857,0.00037228038784397656,0.9920516349795266,0.99
12256520.01,0.0,0.001120426934560772,0.12873629334582942,0.007024731852920918,0.024,0.12374171857561768,8.776353259127663e-05,0.9924673676925738,0.637
3102384.01,0.0,0.0010975925881282526,0.13394798500468605,0.009149145537442187,0.0,0.03428743708324674,0.0005879598317203642,0.9928053211326632,0.923
4270253.02,0.9549227165776958,0.00109973246163735,0.13001991565135895,0.00882605700790501,0.0,0.08002675736243066,0.00017693548195284338,0.9926184663296104,0.967
3248033.01,0.0,0.0010889247460660863,0.12562207122774133,0.030567126972152067,0.031519206939281286,0.12243568046852288,0.00012018211978907988,0.9918861954285934,0.0
5562784.01,0.0,0.0010766814191532764,0.13142221180880975,0.01965427887296225,0.0,0.024426849374681082,0.0007402188517984787,0.9925823256886906,0.284
10876237.01,0.0,0.0012126040174906215,0.12734864104967195,0.01665955981237905,0.0,0.2582636436063809,4.851120721810095e-05,0.992281743209212,0.684
3640905.02,0.964901281353954,0.0011143594451172557,0.12917877225866914,0.007032669662479091,0.573,0.1617101121175876,5.6678357720375296e-05,0.992537726599896,0.91
9597345.02,0.9552008998760456,0.001096129889780262,0.13089737582005626,0.008051300554334636,0.823,0.053588814537383296,0.0002810249817216255,0.9925081220323344,0.983
5308387.01,0.0,0.0010712911048708668,0.12664245548266168,0.013851805687670157,0.0,0.10825583816292232,0.00012251559136115822,0.9916417847325016,0.003
3239945.04,0.9548637106322008,0.0011084003036995163,0.12929826616682286,0.007421851936891134,0.4270000000000001,0.19221543076187306,6.584556746782607e-05,0.9923981622099616,0.979
5547480.01,0.0,0.0012230054279652213,0.12867092314901593,0.02286548364876833,0.0,0.04022058162690592,0.0003988652961115838,0.9923643284184624,0.002
6364064.01,0.0,0.0010927711009811726,0.1281954076850984,0.015570571063076069,0.378,0.3054675923342354,6.992914271896326e-05,0.9920800476748879,0.322
6615600.01,0.0,0.0010675801849880015,0.12731091846298032,0.01760422475153344,0.0,0.1215027961063123,4.63444121868853e-05,0.992165631788385,0.565
8687088.01,0.0,0.0011148199242268081,0.12794245548266167,0.015511529504378915,0.0,0.14193296363872365,8.909694491817855e-05,0.9914608123954708,0.338
9279669.01,0.0,0.0010807986441328057,0.13233247422680414,0.009844195886771413,0.0,0.04039782965572593,0.00043386736969275964,0.992395470885638,0.913
8719419.01,0.0,0.0010866494375247678,0.13954194001874415,0.03306327287040378,0.0,0.032598916387645616,0.0038151510159047672,0.9897441319517868,0.0
8885673.01,0.0,0.0011038225996104346,0.1252612464854733,0.022462032997671143,0.0,0.1980926022437996,9.0097004163355e-05,0.9921452161710144,0.211
9631762.01,0.0,0.0011007888548886765,0.1302612464854733,0.008036540164660348,0.006,0.06473678266579952,0.00032002729228350704,0.9926150060554796,0.991
6312521.01,0.0,0.0010735935004186298,0.15914948453608244,0.056253485092006436,0.0,0.0016084978750106978,0.012049805517228515,0.9689767200445992,0.0
7369865.01,0.0,0.001242480985598651,0.12935801312089973,0.008645324236559846,0.0,0.10415114696919582,0.00017301858324256898,0.9922273784578712,0.05
8908102.01,0.0,0.0011857607941043505,0.15277647610121836,0.02307540919080264,0.0,0.018036591493538718,0.0034867982304051665,0.9891112862607891,0.0
9650808.01,0.9548637106322402,0.0011075064324868554,0.12975866916588566,0.007638009643454588,0.01,0.1350296193583655,0.00013968327507002062,0.9924519886964378,0.87
10875245.03,0.9545596945850208,0.001071616148948198,0.13106373008434866,0.009309869780562207,0.307,0.05634082340590445,0.00021735454311205818,0.9923222668640304,0.996
9632895.01,0.0,0.004585017580821532,0.2865510777881912,0.13569718240561554,0.0,0.010918683809872121,0.03578454493608293,0.9934435494723082,0.0
8611832.01,0.9534625892455164,0.0010912271416138493,0.12919048734770386,0.007472037261783713,0.014,0.15219469162303986,9.076371032680596e-05,0.992563486418424,0.866
3240158.02,0.9560222249632492,0.0011124904416726009,0.12841412839737582,0.008534457309672977,0.515,0.3189011271500675,1.8609435787325108e-05,0.9924612160941194,0.963
9674592.01,0.0,0.008065697908910189,0.11895501405810685,0.09531931642995377,0.0,0.14939603853640818,0.0024792385408898936,0.9925004325342665,0.0
6521045.02,0.9550063020927456,0.0011023328142559998,0.13011480787253982,0.007485485616820284,0.0,0.08785365716137727,0.0001697683906957455,0.9927180453295912,0.943
10937029.02,0.9542374472274292,0.0010801214689716988,0.14184629803186505,0.012956342047430054,0.0,0.011123918369558445,0.001762529415180104,0.992124608316192,0.998
6265792.01,0.0,0.0010687720132715496,0.12955951265229615,0.0073648440318824435,0.185,0.19128254639966247,8.451334004445312e-05,0.9915753474691941,0.74
7031517.01,0.0,0.0011161201005361332,0.19532567947516397,0.04966051103749139,0.0,0.002315624221566305,0.011399767007863824,0.9920193390876412,0.0
7907423.03,0.9578756564376364,0.0011140614880463687,0.12936035613870667,0.008140518909699218,0.002,0.11310683684641724,0.0001429334676168441,0.9929064380322574,0.8909999999999999
2569494.01,0.0,0.0012304272677309512,0.14220946579194002,0.03833765211401582,0.031519206939281286,0.004929566204480304,0.006547812903349415,0.9890655337472848,0.14300000000000002
4365442.01,0.0,0.0010673093149235592,0.1248477038425492,0.044182766425033625,0.0,0.1183309892747964,9.509730038923725e-05,0.9916256367865588,0.581
5308419.01,0.0,0.0014272143695485706,0.12594423617619493,0.02184865680453964,0.0,0.24622943533386465,0.00011418176431802112,0.9925104288817548,0.0
7596240.01,0.0,0.001092391882890953,0.1291119962511715,0.007907632761504906,0.027000000000000003,0.30145618957673,3.684384935770904e-05,0.9923720179165304,0.611
5513857.01,0.0,0.0010138395642025706,0.1271009840674789,0.011795191393052778,0.0,0.23895293730862224,5.626166636821843e-05,0.9919452507737556,0.473
5941160.02,0.9544416714025004,0.0011084544777124046,0.12868568416119966,0.007613080985338014,0.502,0.313023955668141,2.8176669232846473e-05,0.9922515234818048,0.55
5084171.01,0.0,0.001111379874408386,0.12916588566073106,0.007156263325351791,0.635,0.2476287618771805,6.409546378876731e-05,0.9923670197427864,0.848
10059645.01,0.0,0.0011330494795638018,0.12941776007497655,0.008468527569127826,0.38,0.19921206347845227,6.401212551833593e-05,0.9921667467656048,0.743
8037145.02,0.955925260388226,0.001112788398743488,0.1298805060918463,0.00757371994620658,0.022,0.1057370503849538,0.00017985232141794135,0.9928276206770604,0.873
9881662.01,0.9540882893606449,0.001100626332850011,0.1314058106841612,0.007411880473644505,0.23,0.040994875647540695,0.00033036123781699704,0.9925196562794364,0.942
6508221.02,0.9701425001453252,0.0011062875171968633,0.13174554826616686,0.00883130514645587,0.154,0.07252636709025773,0.00037628062482468233,0.9929429631480804,0.909
5436502.03,0.9554386796333512,0.0010821529944550188,0.12970946579194,0.00879063207268672,0.0,0.11758468178502793,0.00015968445997354962,0.9924973567350392,1.0
11773022.02,0.953462589245611,0.0010994886785793516,0.13471649484536086,0.014225735559418771,0.0,0.017756726184875553,0.0014116752966640332,0.99263653665007,1.0
9011825.01,0.0,0.0010898998782980802,0.1292748359887535,0.008270410338832947,0.08800000000000001,0.20676842681235785,7.759626359864937e-05,0.9924808243141928,0.8690000000000001
8507073.01,0.0,0.0011170410587552383,0.3402061855670103,0.11427821694492735,0.0,0.0010347739922512012,0.02703402654078899,0.9926000115342472,0.0
5385509.01,0.0,0.0013291594062203142,0.12814643861293346,0.013126906550332931,0.0,0.35612321320226903,4.542769121214024e-05,0.9940168015532784,0.809
11461844.01,0.0,0.0010704243206646502,0.12921626054358012,0.0077439564404500295,0.43,0.18214027964999893,5.684503426123803e-05,0.992326303850516,0.7709999999999999
10709622.01,0.0,0.0011098359150410627,0.12900784910965324,0.007616033063272872,0.049,0.119357162073228,0.00015785101802405944,0.99255964166939,0.933
10271806.04,0.9552486587271418,0.0011260339448947358,0.12928537956888472,0.008116902286220357,0.249,0.205369100269042,6.542887611566924e-05,0.9921369884080816,0.987
10593759.01,0.0,0.0010821529944550188,0.18171274601686974,0.059205563026863924,0.004,0.0010674249449285711,0.012341489463738314,0.9714911859128396,0.0
9757613.04,0.9549370460427492,0.001104851905855317,0.1296602624179944,0.00929051726965592,0.004,0.09556861083685864,0.00012618247526013855,0.9926703704415694,0.8740000000000001
8733898.01,0.9547664360295414,0.0010793359457848151,0.13104615745079662,0.009098304195230757,0.0,0.062423229447517325,0.0002201047060362935,0.9924312270516542,0.447
6383821.01,0.0,0.0011152533163299163,0.12957122774133084,0.00966575917604225,0.221,0.07819830401249794,0.00023668902185213617,0.9927872508122032,0.954
8280511.01,0.9568139619311888,0.0011212666317605444,0.13032567947516402,0.008176271853576934,0.21039617358842694,0.08778835525602255,0.0001871027509454706,0.9928114727311176,0.969
5471496.01,0.0,0.0015371876157123055,0.1284194001874414,0.015829697904024668,0.0,0.49185788790390605,0.00013384959613982472,0.9957803879351776,0.462
6266741.02,0.9539980920057374,0.001090306183394744,0.13139995313964387,0.009261980516285632,0.386,0.06165826427050467,0.0003480289511484476,0.9925961667852132,0.975
10933561.01,0.9565007145953144,0.0010879496138340929,0.1313847235238988,0.00841079804506839,0.03,0.06463416538595636,0.0003272777218110364,0.992555796920356,0.988
10614158.01,0.0,0.001034230662653817,0.1323957357075914,0.01149014333978417,0.0,0.009120082759530152,0.0018016984022828488,0.9877583190757224,0.8
10514770.01,0.0,0.0015228315022968427,0.1371415182755389,0.015744415652573233,0.0,0.05195626690351481,0.0010874894246860006,0.9933985659086104,0.006999999999999999
5769943.01,0.0,0.0010820717334356859,0.13725866916588567,0.01754846327943058,0.0,0.014827469287534381,0.0012558327309573696,0.9911932178627041,0.008
5305471.01,0.0,0.0016471608618760405,0.12817326616682287,0.02729360055105455,0.0,0.1918422770169888,0.00048678717141668,0.9935742709394644,0.376
7047299.01,0.0,0.0011179620169743435,0.3036551077788191,0.11483583166595597,0.005,0.0006897933551057348,0.032601023005604565,0.9921653242084624,0.0
9823457.01,0.9552844110581646,0.0010894123121820832,0.13198102155576386,0.010159084199822876,0.0,0.05056626920382108,0.00035369595353778086,0.9925573348199696,0.964
4725681.01,0.9588299321098198,0.0010851867391767774,0.12894657919400188,0.008425558434742679,0.01,0.1125471062290909,0.00012634915180100126,0.9927253503527556,0.5660000000000001
9226339.01,0.0,0.0010949380614967141,0.12851253514526711,0.008554793846557551,0.0,0.2243066528219164,3.342698027002283e-05,0.9922479863126934,0.032
8016691.01,0.0,0.0011038767736233233,0.12834676663542646,0.007907960770164334,0.282,0.2279449018345376,2.3668068802509315e-05,0.9922033872238988,0.486
10525027.01,0.0,0.0011166889276714627,0.1296661199625117,0.007497293928559716,0.055,0.08077306485219911,0.00020652056795598,0.9926069320825084,0.889
5121511.01,0.0,0.0011000575057146813,0.1314421274601687,0.008710269951126712,0.052000000000000005,0.06195678726641205,0.00036861350394499625,0.9926815202137679,0.97
2831055.01,0.0,0.0011116507444728287,0.12894318181818182,0.007033752091055205,0.048,0.17971478030825147,3.2510259295277746e-05,0.9922722851265884,0.465
1572948.01,0.0,0.0011052852979584252,0.12785264761012186,0.011401581001738449,0.0,0.15200811475059775,4.376092580351281e-05,0.9921947749860628,0.511
5351250.04,0.9552185071035344,0.0011187475401612274,0.1292970946579194,0.008370452979958672,0.014,0.16068393931915598,7.26793056431985e-05,0.992382014264019,0.905
11125797.02,0.0,0.0010967799779349246,0.12876394095595126,0.007164168334044018,0.6970000000000001,0.22999724743140085,2.525982976774849e-05,0.9922394125223476,0.344
8053552.01,0.0,0.001122837678134312,0.15017572633552015,0.02090727195197953,0.0,0.009612645702777329,0.002780923079851456,0.9926269247774852,0.0
11923270.01,0.0,0.0010841303459254506,0.13253045923149015,0.010060025584675437,0.17800000000000002,0.03575206553191733,0.00046061895450122967,0.99269305446087,0.715
7703955.01,0.9660917830792692,0.0011048248188488727,0.1289944939081537,0.007145904811887034,0.8290000000000001,0.14314571330959738,0.00011676525070139366,0.9928941348353486,0.5920000000000001
6294819.01,0.0,0.0010718870190126407,0.12944821930646672,0.008567586184275265,0.0,0.17626310816807236,8.534672274876687e-05,0.9921896230223572,0.475
8323753.01,0.0,0.001102251553236667,0.12776710402999064,0.02386591006002559,0.0,0.05246935330273062,0.0002861919544883705,0.9922066168130876,0.472
9529744.02,0.956902633815198,0.001135785267214673,0.12945407685098406,0.007460884967363139,0.21039617358842694,0.2398858216708328,6.676228844257116e-05,0.9925696380168784,0.748
10552611.01,0.9566056343252048,0.0010887622240274208,0.1312207122774133,0.009123232853347329,0.004,0.06284302741051209,0.0002847752038910372,0.9926407658740076,0.99
8975368.01,0.0,0.001097538414115364,0.12860941893158387,0.010620920392298358,0.0,0.19548052602961,5.7178387342963524e-05,0.9922759376381708,0.16699999999999998
12316431.01,0.0,0.001211818494303738,0.125996954076851,0.03645816249548989,0.0,0.04220762531841442,0.0005671252641125215,0.9927949403102712,0.065
4996558.01,0.0,0.001156588088163872,0.12524015932521088,0.0916784203102962,0.0,0.06606147846013853,0.0008399747615048296,0.9909363886272324,0.0
9899607.01,0.0,0.0011323723044026947,0.12823992502343018,0.013490996162298688,0.0,0.3339205653816576,4.9927957815434244e-05,0.9922696706972453,0.677
11086270.01,0.9563105743062672,0.001161897141426949,0.13204428303655108,0.007363007183389642,0.115,0.06523121137777113,0.0003374449908036636,0.9927480343720564,0.992
7040629.04,0.9541738631894282,0.0011202914995285507,0.12902296157450796,0.00801029947190606,0.049,0.18643154771616752,4.901123684068918e-05,0.9924377631250121,0.952
12643582.01,0.0,0.0011101338721119496,0.13013940955951264,0.024485846426345662,0.0,0.003297018570611818,0.008266248039644283,0.9924835156385168,0.0
6071903.01,0.0,0.0010919584907878443,0.12956302717900656,0.009514875192705087,0.103,0.04182514272990809,0.0005081217686471111,0.9927930179357544,0.448
9837661.01,0.9541738631894948,0.0011847314878594682,0.13149484536082473,0.008644012201922131,0.0,0.06584691505683009,0.0003996153405454662,0.9934585439935408,0.862
7257363.01,0.0,0.0010881663098856467,0.1278850984067479,0.01389772689999016,0.0,0.15583294063566105,4.4927661589552e-05,0.9920347180837772,0.244
8524346.01,0.0,0.0011054207329906467,0.12933926897844425,0.007687866959687738,0.0,0.0893649298281584,0.00016735158085323575,0.992632691901036,0.011
6528141.01,0.0,0.001034878042107835,0.1285711105904405,0.011621346803555616,0.0,0.22057511537307412,6.792902422861035e-05,0.9919206097771968,0.029
5531576.02,0.955723715949844,0.001089493573201416,0.129383786316776,0.008824416964607867,0.997,0.13997390647808147,9.534731520053136e-05,0.9924085430323536,0.81
11497958.03,0.9513724239492108,0.001108183607647962,0.12915768509840675,0.009957030865614851,0.062,0.22570597936523226,4.376092580351281e-05,0.9928922124608316,0.8220000000000001
9757613.02,0.9584386527904188,0.0011195330633481109,0.1316342549203374,0.008970708826713027,0.0,0.046144397326943004,0.0003855311728425645,0.9931278955766162,0.8740000000000001
7219906.01,0.0,0.0028051303873685702,0.13322516401124648,0.02578804080427724,0.0,0.027197515930446458,0.002005043782135393,0.9928914435110248,0.0
8095441.01,0.0,0.0010995970266051288,0.12949742268041234,0.007213008823432941,0.151,0.10125920544634308,9.168043130155102e-05,0.9923001211095944,0.691
3219995.01,0.0,0.0010488766070382335,0.12942361761949392,0.007954209991143768,0.404,0.11879743145590167,0.00014901716135833415,0.9922129990964841,0.991
8395660.04,0.9503819266230196,0.0011192351062772241,0.12863320056232427,0.007124000393610392,0.096,0.21656371261556875,3.142686177966994e-05,0.992404313808416,0.997
3942670.02,0.9563105743062864,0.0011111090043439433,0.1287873711340206,0.00778134942762489,0.784,0.3538842907329637,2.5759859390336714e-05,0.9923643284184624,0.912
9636569.01,0.0,0.0011884694947487775,0.1189198687910028,0.06248564962115001,0.031519206939281286,0.0969679373801745,0.00012701585796445227,0.9926715238662795,0.17
3546060.01,0.0,0.0011090503918541788,0.13010309278350515,0.00755994358251058,0.027000000000000003,0.096128341454185,0.00016626818333762792,0.9927914800361406,0.845
10977671.01,0.0,0.0011112173523697203,0.1284271321462043,0.007424279200970906,0.079,0.2708575824962235,2.592653593119946e-05,0.9927645667929026,0.29100000000000004
8167978.01,0.0,0.005302823251594679,0.14821930646672915,0.02316397152884837,0.0,0.04229158491101337,0.0026517487606828307,0.9929345047002056,0.0
4939346.01,0.9746794344808636,0.0011091316528735117,0.13033505154639174,0.00892741168366845,0.767,0.08751781879098149,0.00022243817760837182,0.9927372690747612,0.974
8233802.01,0.0,0.0011180974520065647,0.1260438144329897,0.02111391740741956,0.0,0.1713188210483564,7.184592293888478e-05,0.9923256117956899,0.535
3443790.01,0.0,0.0034947655714396768,0.1449859418931584,0.017699347262767742,0.0,0.2535992217953281,0.0023117286173228377,0.9918818893096752,0.0
8676148.01,0.0,0.0011056916030550894,0.12861820524835987,0.008181519992127793,0.319,0.2279449018345376,6.226202183927713e-05,0.99250312385859,0.489
11824222.01,0.0,0.001115605447413692,0.14172914714151827,0.026444058123134457,0.0,0.004229902932822382,0.0063886368068254975,0.9925792498894634,0.16699999999999998
9282762.01,0.0,0.0010324258554144353,0.12918345829428304,0.0058126414537343785,0.0,0.2474421850047384,3.767723206202275e-05,0.9918202964301503,0.7290000000000001
2584163.01,0.0,0.0010726725421995246,0.12883751171508906,0.007875487912880902,0.161,0.2570508939355072,4.642775045731668e-05,0.9923520252215536,0.618
11401845.01,0.0,0.0010699638415550977,0.1294599343955014,0.023098369796962642,0.0,0.00025208401235653845,0.025158915456083147,0.9919452507737556,0.0
6037581.03,0.9547589359888582,0.0011220521549474283,0.12894306466729147,0.00839177354282153,0.21039617358842694,0.08256420282764339,7.40960562405318e-05,0.9923920106115072,0.728
9304101.01,0.0,0.001120426934560772,0.13025890346766636,0.0075956965263882965,0.0,0.09299384999715747,0.00017218520053825524,0.992632691901036,0.978
6677841.01,0.953462589245582,0.0011071543014030802,0.13014526710403,0.007087748876570342,0.0,0.10583033882117483,0.00015843438591707902,0.9927230435033352,0.872
4349452.02,0.9548637106321609,0.0011041205566813216,0.14425960637300844,0.010012464329058288,0.0,0.015209951876040713,0.0017950313406483386,0.992356254445491,1.0
9366989.01,0.0,0.0012570537950656686,0.10961808809746952,0.0931872601436678,0.031519206939281286,0.009407411143091007,0.0047777080393871,0.9919896576250984,0.022
8226994.01,0.953233363953408,0.001117311928819681,0.13035613870665416,0.009143897398891331,0.003,0.08551211741222878,0.0002615238264406848,0.9924516042215344,0.969
8164257.03,0.9534625892455983,0.0010971321090187,0.12937207122774133,0.0074190638632859905,0.228,0.17542351224208286,8.626344372351195e-05,0.9923273034852651,0.85
9761573.01,0.0,0.0011109464823052776,0.13130974695407685,0.008682717223734706,0.001,0.07421488778585884,0.0004255335426496225,0.9921821642092312,0.0
3001885.01,0.0,0.001109483783957287,0.1278123711340206,0.012106799619509957,0.0,0.165721514875093,7.076252542327695e-05,0.9920792018301006,0.155
8179325.01,0.0,0.001094098364296942,0.12286316776007496,0.07252271459966544,0.0,0.125980641044923,0.00012759922585747185,0.9922048482285318,0.18
11507101.01,0.0,0.001108671173763959,0.12996485473289596,0.008394397612096961,0.0,0.072638313213723,0.00020702059757856818,0.9927365001249544,0.972
8302450.01,0.0,0.0011210770227154344,0.12818791002811622,0.011844392691967071,0.0,0.12187594985119655,0.00012218223827943276,0.9925919375612756,0.527
3121340.01,0.0,0.001194266114127851,0.12939784442361765,0.015357365434447472,0.0,0.07698555434162423,0.00015301739833903998,0.9913385493761896,0.081
7503885.01,0.0,0.0011101067851055054,0.12853549671977507,0.007612752976678586,0.508,0.23354220800780096,4.4260955426101034e-05,0.9927488033218632,0.618
6962977.05,0.9547032697823808,0.0010772773332950504,0.12933926897844425,0.008448191032243252,0.0,0.14753026981198702,5.251144419880674e-05,0.9921158807358851,0.906
7137725.01,0.0,0.0010607271723576015,0.13009957825679475,0.010204021386164596,0.0,0.08818949553177308,0.00017910227698405903,0.9919366577596648,0.255
11773022.03,0.939336436627714,0.0011312888241449242,0.12899941424554826,0.0074904057467117145,0.003,0.15210140318681878,0.00016993506723660825,0.9923904727118936,1.0
10148521.01,0.0,0.0011513873829265722,0.11775773195876288,0.050414930954177185,0.0,0.10405785853297478,0.00016926836107315727,0.9923727868663372,0.053
5617854.01,0.0,0.001108589912744626,0.13159910965323338,0.00915111358939876,0.053,0.06684510132439539,0.0002976092975374683,0.9928476133720372,0.679
4270253.01,0.9560661587985609,0.001098621894373135,0.13040651358950328,0.009367599304621643,0.28800000000000003,0.11926387363700695,0.00019218638544178424,0.9924919740863914,0.967
5545815.01,0.0,0.0011520916450941234,0.12370196813495782,0.03385377373962673,0.0,0.2290643630691903,4.717779489119901e-05,0.9923416443991618,0.309
3964109.01,0.0,0.0010893581381691947,0.12997774133083412,0.006973660904647884,0.67,0.059951085887659336,0.00022043805911801896,0.9925950133605028,0.987
6780158.01,0.0,0.0011167160146779071,0.12287136832239925,0.039108472463673036,0.0,0.13036519754731268,9.543065347096271e-05,0.9920176089505758,0.6629999999999999
5858519.01,0.0,0.0010608355203833787,0.3006091846298032,0.13812444648538724,0.0,0.0004922084471895374,0.035984556785118214,0.962152290509237,0.0
8016211.01,0.0,0.0010589936039451684,0.11736293345829428,0.042772329189490615,0.0,0.03669427873774998,0.0004604522779603668,0.9894603894730772,0.01
6612327.01,0.0,0.0015702337635743148,0.12333294283036553,0.044281169022862214,0.0,0.1764496850405145,0.00045911886563346503,0.99220011918722,0.0
10585852.01,0.0,0.001108969130834846,0.12973289597000934,0.007309180962377408,0.001,0.09566189927307968,0.0001254324308262562,0.992605778657798,0.932
6185711.01,0.0,0.0011110548303310548,0.11938964386129335,0.056778298947092215,0.0,0.04186245810439651,0.00037236372611440787,0.9922823968165476,0.161
10055126.02,0.9591663046625016,0.0010988385904246892,0.12906806466729148,0.006853052120575984,0.001,0.2009845437666523,7.042917234155147e-05,0.9924489128972106,0.97
4164393.01,0.0,0.0010983781113151363,0.22491799437675725,0.07055466264309379,0.0,0.0010319753391645693,0.02405051645934592,0.9921231473115592,0.0
8355239.01,0.9515279320153514,0.0011143323581108114,0.1318615276476101,0.010272247187325749,0.664,0.05176036118745059,0.00038753129133291736,0.9928676060670141,0.941
3541946.03,0.9486832980504925,0.0011093212619186217,0.1295723992502343,0.008117230294879785,0.46,0.0951954570919744,0.00016418472657684364,0.9927503412214768,0.936
11121752.01,0.9539669334171283,0.001112788398743488,0.12962043111527646,0.007545839210155149,0.001,0.174024185698767,9.509730038923725e-05,0.9924781329898692,0.758
8109107.01,0.0,0.001103958034642656,0.12885168697282098,0.009145865450847905,0.0,0.19324160356030465,3.69271876281404e-05,0.9926711393913762,0.327
10489206.01,0.9542612457496468,0.0010909562715494066,0.13492150890346766,0.010509397448092631,0.0,0.021115109888833583,0.001124158263675804,0.9926480708971722,0.812
8302302.01,0.0,0.01229397961486069,0.12792877225866914,0.007117787909600814,0.031519206939281286,0.03765514963082687,0.01760846815500095,0.9919452507737556,0.0
3240706.01,0.0,0.0017571341080397755,0.1285292877225867,0.01831272345589924,0.0,0.12570077573625985,0.00018668605959331377,0.9923435667736789,0.006999999999999999
8738735.01,0.9514531821874044,0.0011223771990247595,0.13135777881911906,0.009072391511135895,0.0,0.04103219102202911,0.00030410968263111526,0.9929352736500124,0.995
6587280.02,0.9515279320153218,0.0011203456735414392,0.12880295220243673,0.007298258274018434,0.175,0.35528361727627955,1.8442759246462366e-05,0.992087737172956,0.952
7458433.01,0.0,0.0010234798297960863,0.12882052483598874,0.007847935185488897,0.002,0.15266113380414514,6.584556746782607e-05,0.9919452507737556,0.0
9412760.01,0.9546687410108771,0.0011422861487612975,0.12913659793814433,0.009218683373241054,0.314,0.1319511009630706,0.00015135063293041253,0.992738038024568,0.28800000000000003
3128552.02,0.9542374472273376,0.001085159652170333,0.12946227741330835,0.009311509823859351,0.991,0.12476789137404927,9.884752255864892e-05,0.992383936638536,0.921
6849310.03,0.9531509492342514,0.0010750832857730646,0.1292572633552015,0.009326926230852496,0.073,0.1380148493174393,8.526338447833548e-05,0.9923743247659508,0.995
3217264.02,0.9428090415820544,0.0011310179540804815,0.13080482661668227,0.009001541640699315,0.308,0.07510112792995889,0.00033236135630734993,0.993195947634518,0.919
