kepid_plnt,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,Theta1,Latent1,Latent2,RF_100trees_prob,vespa_fp_prob_num
10005758.01,0.9534625892455744,0.0011073980844610784,0.1394201030927835,0.009709384327746252,0.397,0.019062764291970343,0.001306669075920506,0.9927918645110441,0.938,-0.5442524401752765,-0.6169501898415715,0.0,0.49
10005758.02,0.9999999999999808,0.0011091045658670673,0.13157333645735708,0.008910027224718734,0.016,0.059577932142775125,0.00042495017475660285,0.9927084334570059,0.938,-0.755618007562653,-0.4003266547651652,0.07,0.0023
10158418.01,0.0,0.0010851325651638883,0.13944704779756326,0.017427100075441994,0.0,0.007678776419914835,0.002940099176375373,0.9910817201407178,0.025,0.13913589036087035,0.6775224789200438,0.98,0.85
3648437.01,0.0,0.0010885184409694226,0.12913542642924086,0.007600616656279727,0.001,0.06085598371900359,0.00026085712027723373,0.9925746361906228,0.397,0.11906634285539015,0.3142510266930259,0.09,0.00086
11126381.01,0.0,0.0010847262600672243,0.12929943767572633,0.008648604323154133,0.237,0.0905217064372995,0.00019952015323974488,0.9925085065072378,0.743,0.2885942628371041,-0.10685548856304936,0.0,0.64
4149450.01,0.0,0.0011088066087961805,0.1313038894095595,0.009317413979729064,0.152,0.06007236085474671,0.00027202444851503744,0.9927176608546876,0.971,0.26704107519484543,-0.347685131464375,0.0,0.00038
2449431.01,0.0,0.0011057999510808664,0.1296778350515464,0.00907173549381704,0.015,0.1007927632652378,0.00018360254358735305,0.9925877083373382,0.882,0.19949774150329416,-0.2392677371978066,0.01,0.00012
5731623.01,0.0,0.001103958034642656,0.1373664479850047,0.012316725161544266,0.0,0.014146463703120669,0.0014758457648961884,0.9919467175455122,0.19899999999999998,0.11971449629358172,0.5222997950981313,0.86,0.11
6707908.01,0.0,0.0010677156200202232,0.13071579194001876,0.008291402893036377,0.009000000000000001,0.060641420315695166,0.00022435495782829336,0.9921068840231454,0.005,0.15359058040613432,0.6772494271655681,0.91,1.0
9758089.01,0.9682458365518348,0.0011184495830903404,0.12990979381443302,0.007561255617148294,0.0,0.10172564762744836,0.0002047704642769212,0.9930821430631116,0.883,-0.7173688191605812,-0.3408074568804819,0.0,0.00021
9758089.02,0.9555330859058736,0.0011256547268045161,0.12949156513589502,0.008441302850395252,0.0,0.1117075103031014,0.00016018448959613784,0.9932086353063304,0.883,-0.7008241243028076,-0.33834962077127895,0.0,0.0014
9883311.01,0.0,0.0011099984370797284,0.1303045923149016,0.009138649260340474,0.5770000000000001,0.07805837135816637,0.00021318762959048965,0.9923073492377784,0.02,0.5994665484131008,0.5398549761396542,0.82,0.96
4242147.01,0.0,0.0011227564171149792,0.13004217432052484,0.008635155968117559,0.025,0.08325453725567923,0.00021318762959048965,0.9932470827966704,0.733,0.17493475953335588,-0.0730702214859152,0.0,0.004
9973109.02,0.9560222249632816,0.0011186121051290061,0.1293181818181818,0.008031948043428348,0.085,0.28597030916403465,1.4234176589678132e-05,0.9926438416732348,0.912,-0.6681351811781382,-0.38996993318266215,0.06,0.0013
4349442.01,0.9547697973090332,0.001086784872556989,0.13060215557638238,0.0098543641552137,0.0,0.028055769543680168,0.0006572139344488332,0.9925523366462254,0.8690000000000001,-0.7186809577021224,-0.3269755621936061,0.01,1.6e-05
10656508.01,0.0,0.0011346746999504578,0.1392314901593252,0.01077180437563552,0.0,0.017141022505816582,0.0014925134189824627,0.9929652626924778,0.884,0.20980564854242184,-0.27531108492596085,0.04,0.0079
2832589.01,0.0,0.0010929336230198383,0.13001171508903467,0.00964017450060682,0.0,0.068664225830706,0.00022827185653856777,0.9927495722716702,0.9390000000000001,0.21276884885739808,-0.31798267185124895,0.0,0.018000000000000002
2438513.01,0.0,0.0011427195408644062,0.12937558575445174,0.007828582674582609,0.003,0.11926387363700695,0.00015543420818154972,0.9924408389242392,0.63,0.14844609998635194,0.05591993889757088,0.06,0.0039
8578780.01,0.0,0.0011305574749709286,0.12990042174320526,0.009718568570210254,0.003,0.11711823960392265,0.00012526575428539348,0.9928137795805378,0.7879999999999999,0.17495958077645776,-0.1266475084473865,0.01,0.002
7761918.01,0.0,0.0011089420438284018,0.1316600281162137,0.010013120346377146,0.0,0.046620168351670384,0.0004921208207242878,0.9928641457928834,0.763,0.17280625937371344,-0.11654057446794425,0.04,0.00034
3098810.01,0.0,0.0010870015686085433,0.1305763823805061,0.007961098172991768,0.273,0.09426257272976384,0.0002304386515697834,0.9927522635959938,0.879,0.3149807788163789,-0.25701817384825576,0.0,0.0014
10844890.01,0.0,0.001076329288069501,0.12943298969072164,0.00811591826024207,0.0,0.0598951128259267,0.00023527227125480298,0.9924654453180568,0.87,0.1985875820131056,-0.2416654015202539,0.01,0.00012
4851530.02,0.0,0.0011040122086555446,0.12909477507029055,0.007672450552694592,0.2014407374890256,0.20350333154462089,5.9928550267198756e-05,0.9921364116957264,0.11900000000000001,0.27582285741624885,0.5050130399033327,0.76,0.0014
6300348.01,0.0,0.0011087524347832918,0.14998828491096533,0.017299176698264838,0.0,0.007358797083676611,0.002850927227013807,0.9923187681424096,0.883,0.21185660706407206,-0.2792930930479909,0.04,5.6e-06
9489524.03,0.9550063020928676,0.0011324535654220278,0.12831935332708527,0.006320726867189296,0.2014407374890256,0.33634606472340506,3.3760333351748313e-05,0.9922914319767776,0.24,-0.7396457064987471,0.24208372540831266,0.42,0.1
9489524.04,0.9539223478141544,0.0010833719097450114,0.1281377694470478,0.006922065142519763,0.2014407374890256,0.20303688936351555,2.3409720164172057e-05,0.9922587516099888,0.24,-0.7236520145566215,0.2394561051093853,0.16,0.097
5124667.01,0.0,0.001110486003195725,0.13141166822867853,0.008837865319644441,0.086,0.07394435132081778,0.00036903019529715313,0.9925458005728676,0.951,0.2381881593193313,-0.3193897289646148,0.0,4e-05
5942808.01,0.954590280460713,0.001098621894373135,0.13062910028116215,0.008292058910355234,0.0,0.08297467194701605,0.0002048538025473526,0.9923129625713679,0.772,-0.6958461818000247,-0.2501120028668889,0.04,0.00016
5942808.02,0.954785924496552,0.0010677697940331117,0.1298559044048735,0.010666841604618364,0.0,0.10480416602274324,0.00013701645041621675,0.991744708664142,0.772,-0.6925478925581687,-0.25038266967738243,0.15,0.00016
6383785.02,0.9550890649310856,0.0010977821971733623,0.1292900656044986,0.009073047528454751,0.0,0.0863703710254625,8.534672274876687e-05,0.9923539475960708,0.953,-0.7134422899785893,-0.3982746779847858,0.04,0.018000000000000002
7620413.02,0.9545214042183005,0.0010707493647419814,0.1286059044048735,0.00626988552497786,0.096,0.3973567020119759,8.367162351309633e-06,0.9921746285011246,0.575,-0.7154118737448022,-0.06527547809810205,0.76,0.011
8261920.01,0.953891980210419,0.0010642484831953566,0.12952671040299907,0.008065404926690065,0.715,0.10499074289518534,8.97636510816295e-05,0.9922908937119128,0.507,-0.8794938613628176,0.11061483964588023,0.03,0.15
8261920.02,0.9519716382329628,0.0011085628257381818,0.1284366213683224,0.006987634073539542,0.0,0.23400865018890624,3.8260599955042335e-05,0.9921360272208232,0.507,-0.7073857892996185,0.0040628682653742676,0.48,0.016
8261920.03,0.9545214042183896,0.0010963736728382602,0.1289852389878163,0.00886640207301473,0.0,0.16926647545149315,3.6010466653395324e-05,0.9927545704454142,0.507,-0.7081373022993083,0.0073151535057028065,0.48,0.26
9071593.02,0.9591663046625536,0.0011066396482806388,0.12847879568884726,0.00749860596319743,0.002,0.30005686303341417,2.9593419830179786e-05,0.992344720198389,0.634,-0.7119487965856106,-0.11613238464104005,0.12,0.0085
8126558.01,0.0,0.0011157408824459133,0.12927366447985006,0.008885098566602159,0.26899999999999996,0.21591069356202133,6.942911309637501e-05,0.9924135412060976,0.615,0.3043786159950022,0.025514121161895626,0.01,0.19
12017109.01,0.0,0.0010852950872025542,0.12972703842549205,0.007910256830780334,0.0,0.22570597936523226,8.468001658531591e-05,0.9924616005690228,0.5770000000000001,0.14379202332703372,0.11965921027402035,0.33,0.014
8613535.01,0.9583148474999226,0.001095615236657821,0.12909477507029055,0.007996523108210056,0.125,0.10834912659914336,0.00010584793727488408,0.9925607950941002,0.9309999999999999,-0.6524260655823481,-0.42599251810065,0.0,0.0038
8591173.01,0.0,0.0010799318599265886,0.12838437207122774,0.007520582543379145,0.2014407374890256,0.15322086442147148,8.284657463582574e-05,0.9922021184567176,0.29,0.2648049760155833,0.35018764437179684,0.19,0.094
1872821.01,0.0,0.0010742977625861807,0.12931701030927836,0.008636796011414703,0.049,0.12616721791736513,8.884693010688442e-05,0.9925646398431344,0.89,0.20984178359125896,-0.2380335964635045,0.0,0.013
8013439.03,0.9545214042183652,0.001120426934560772,0.1295571696344892,0.007051366156066521,0.762,0.2243066528219164,6.17619922166889e-05,0.992451219746631,0.985,-0.42951281860899015,-0.8939232374604831,0.02,0.73
4140813.01,0.0,0.0010950734965289356,0.1294704779756326,0.008922163545117592,0.121,0.17551680067830394,9.684740406829602e-05,0.9926607585689844,0.7509999999999999,0.21638473575426406,-0.08119263692456033,0.0,0.0067
3097926.01,0.0,0.0011267382070622868,0.12986879100281162,0.008484928002099256,0.205,0.09342297680377434,0.00018543598553684318,0.9931432745727522,0.8640000000000001,0.2770432563427813,-0.2259604465641453,0.0,0.092
5730445.01,0.0,0.0010978092841798068,0.130180412371134,0.008289106832420377,0.40700000000000003,0.11515918244328048,0.00016643485987849065,0.9922632499663584,0.256,0.4353198370672282,0.3370419280779058,0.12,1.0
5716932.01,0.0,0.0010984864593409137,0.12930646672914714,0.0072364286417161425,0.469,0.11870414301968064,0.00012001544324821711,0.9926369211249736,0.8009999999999999,0.43546672567390027,-0.2417697132094229,0.0,0.0031
11566256.01,0.0,0.0011274966432427266,0.12922563261480788,0.008836881293666153,0.19899999999999998,0.15135509569705033,7.842964630296308e-05,0.9923989311597684,0.83,0.2663416304371907,-0.17650071180954727,0.0,0.031
4857213.01,0.0,0.0011054749070035352,0.12900620899718834,0.008792272115983862,0.214,0.10666993474716437,0.00013009937397041296,0.9924062361829332,0.431,0.2762292663502756,0.2162314986219568,0.04,1.0
8591693.01,0.0,0.0011045268617779858,0.12958997188378632,0.009009413848525605,0.006,0.1311115050370811,0.00013226616900162863,0.9926384590245872,0.871,0.19107400131921629,-0.21999670435301089,0.0,0.002
5385304.01,0.0,0.0011093212619186217,0.12899566541705718,0.007187752156656938,0.205,0.19510737228472572,7.534613029700233e-05,0.9925215786539532,0.083,0.2803032418131235,0.5398287843353389,0.83,0.23
11462341.01,0.0,0.0011455365895346099,0.12881829896907215,0.007791189687407748,0.165,0.20387648528950505,7.467942413355138e-05,0.9934939156846536,0.213,0.24326276611415185,0.4242866650013234,0.31,0.018000000000000002
9405595.01,0.0,0.0011133843128852618,0.129203373945642,0.008226457178469513,0.619,0.1007927632652378,0.0001025977447280606,0.9926826736384784,0.818,0.5195695609249835,-0.3458546487859285,0.0,0.029
8494542.01,0.0,0.0010801214689716988,0.12882310215557638,0.008510840686194116,0.002,0.11889071989212273,9.184710784241375e-05,0.9922982756300582,0.7390000000000001,0.16433805009019414,-0.06988274648472248,0.07,0.00043
12505654.01,0.0,0.0010822071684679076,0.12955482661668227,0.005882179289533244,0.001,0.21880263508487408,8.367995734013942e-05,0.9923043118860416,0.188,0.14402790030315513,0.4881070285392639,0.72,0.33
7215678.01,0.0,0.001135785267214673,0.1302097000937207,0.007385410174828615,0.0,0.10900214565269076,0.00019326978295739204,0.9922947769084371,0.001,0.15334974156054956,0.6732693505457997,0.93,1.0
7449554.01,0.9542374472272248,0.0010456397097681435,0.12935449859418932,0.008146423065568932,0.0,0.13773498400877612,8.9430297999904e-05,0.992000230684942,0.816,-0.6903841038686234,-0.28407077969883554,0.11,0.0029
7449554.02,0.9509234034079024,0.0010748124157086221,0.12792877225866914,0.007117787909600814,0.2014407374890256,0.2511737224535806,2.584319766076809e-05,0.9919452507737556,0.816,-0.6144311884397109,-0.36017397732519224,0.26,0.11
2161536.01,0.0,0.0011148199242268081,0.12890299906279287,0.009326926230852496,0.34700000000000003,0.17318458977277754,8.609676718264919e-05,0.9929079759318712,0.659,0.3588527098781814,-0.042213935523386835,0.05,0.0007099999999999999
9661979.01,0.0,0.0011269819901202852,0.12915768509840675,0.007699675271427167,0.795,0.17253157071923014,8.818022394343347e-05,0.992873373190565,0.7959999999999999,0.6233420600251218,-0.4241428736748504,0.0,0.033
8168187.02,0.951189731211378,0.0010930690580520596,0.12829428303655108,0.007495981893921999,0.122,0.258356932042602,1.871777553888589e-05,0.9923248812933736,0.792,-0.6463362494042644,-0.2950907789232001,0.09,0.045
3440978.01,0.0,0.0011156596214265805,0.12902717900656044,0.008225473152491227,0.342,0.17383760882632493,8.409664869229628e-05,0.9921642476787328,0.13699999999999998,0.3868759661767133,0.460811029301048,0.68,0.76
12121570.01,0.0,0.0011214562408056543,0.12901066073102155,0.007683602847115166,0.139,0.14799671199309233,9.626403617527644e-05,0.9924450681481766,0.852,0.23807497350167398,-0.19229756568897985,0.02,0.00029
8410415.01,0.0,0.0011051227759197595,0.12965674789128398,0.007828254665923181,0.6509999999999999,0.1608705161915981,0.00010218105337590376,0.9922008496895364,0.792,0.5455666850195288,-0.3278588457420457,0.0,0.28
7987866.01,0.0,0.0010678781420588887,0.1293181818181818,0.00681126381736478,0.8690000000000001,0.10722966536449068,9.118040167896284e-05,0.9921920836617388,0.478,0.7947417056344416,-0.14055817800821252,0.02,0.024
9086251.01,0.0,0.0011143594451172557,0.12894962511715088,0.007908288778823762,0.038,0.17588995442318814,7.342935007708081e-05,0.9925061996578172,0.35600000000000004,0.161589123347125,0.32368039964594897,0.05,0.88
9904006.02,0.9531901324348973,0.0011197497593996653,0.12914597000937206,0.007141542296716635,0.222,0.14519805890646062,8.918028318860989e-05,0.9926080855072184,0.9620000000000001,-0.6118209069394954,-0.4961020476348829,0.0,0.0012
4248120.01,0.0,0.0011199122814383306,0.1291740862230553,0.00698038508216617,0.076,0.25005426121892804,7.384604142923771e-05,0.9927188142793979,0.385,0.1813427717996299,0.28579483469904565,0.05,0.029
9580992.01,0.0,0.0011033350334944381,0.12845009372071228,0.008707973890510711,0.912,0.1883906048768097,6.809570076947308e-05,0.9925119667813684,0.081,0.9288474695082951,0.3008671325919673,0.66,0.98
8321314.01,0.0,0.0010823155164936846,0.12882556232427367,0.008391773542821529,0.008,0.16366916927822978,9.001366589292363e-05,0.9923316480516734,0.603,0.1512899954808529,0.08678144824482578,0.05,0.018000000000000002
6934986.01,0.0,0.0011080210856092964,0.12890885660731022,0.0075218945780168595,0.0,0.2579837782977177,5.417820960743416e-05,0.9927895576616236,0.519,0.1374355540228411,0.17849985088915418,0.41,0.49
4049901.01,0.0,0.0011158221434652462,0.12872223523898782,0.009580804933250241,0.0,0.2278516133983165,4.509433813041474e-05,0.9923923950864108,0.8170000000000001,0.16672177983275205,-0.14191702419581315,0.33,0.013
10798331.01,0.0,0.0011161742745490217,0.12886551077788191,0.008603995145471844,0.02,0.23400865018890624,4.917791338155191e-05,0.9922488706049712,0.7979999999999999,0.1725648731996505,-0.11975879863529215,0.01,0.017
5357545.01,0.0,0.0011164180576070204,0.13019915651358951,0.0065828057860727535,0.8909999999999999,0.10499074289518534,9.884752255864892e-05,0.9924227686037794,0.47100000000000003,0.8139074051067475,-0.15034606726925154,0.01,0.4
6871071.04,0.9551812048090904,0.0010659549646013457,0.1289293580131209,0.006647095483320761,0.24,0.3490332920494687,2.208464166431327e-05,0.992159172610008,0.9109999999999999,-0.6108047164622341,-0.4842860916431794,0.11,0.00033
5342473.01,0.0,0.001087272438672986,0.12929826616682286,0.00882605700790501,0.006,0.14762355824820808,7.992973517072775e-05,0.9922958149906764,0.596,0.1495127460738675,0.09357717115534812,0.11,0.002
9334893.01,0.9539980920057334,0.0010885184409694226,0.12813741799437675,0.008416046183619248,0.0,0.20686171524857885,4.709445662076765e-05,0.9922959303331474,0.5329999999999999,-0.7048886617865959,-0.0256061404576366,0.48,0.043
9963265.01,0.0,0.0010959673677415963,0.12958528584817244,0.0068558729950470715,0.0,0.17850203063737774,8.901360664774716e-05,0.9925542590207423,0.07200000000000001,0.14945183466690526,0.5988253914454911,0.9,1.0
9289704.01,0.0,0.001084049084906118,0.12890944236176194,0.009757601600682259,0.46299999999999997,0.31610247406343583,6.29287280027281e-05,0.992224879370999,0.8590000000000001,0.4356245716813589,-0.3063981526116782,0.1,1.0
4458082.02,0.9569026338151596,0.0011133301388723733,0.12894060449859418,0.009851412077278842,0.2014407374890256,0.2341019386251273,4.15107925018658e-05,0.9923593302447182,0.8,-0.6205028488311805,-0.34647911913293433,0.11,0.012
10874215.01,0.0,0.0011207519786381034,0.12887242268041238,0.0068168399645750655,0.006,0.21441807858248446,5.909516756288503e-05,0.9926742151906034,0.7190000000000001,0.15891509398410994,-0.03377730443475867,0.04,0.037000000000000005
7661065.01,0.0,0.0010963736728382602,0.12945524835988753,0.008223177091875226,0.22,0.11721152804014373,0.00012068214941166806,0.9924323804763644,0.157,0.2853625714724257,0.475648121763777,0.41,1.0
9517393.01,0.9258200997725308,0.001143721760102844,0.13281279287722586,0.009430904975891365,0.0,0.06047350113049725,0.0004050323281235053,0.99292143255349,0.997,-0.6803923361293823,-0.4505032958436057,0.02,0.017
3229150.01,0.9558139185601928,0.0010911458805945163,0.1294857075913777,0.007473021287761998,0.057999999999999996,0.10946858783379604,0.00012809925548006008,0.9921653626559526,0.23,-0.73500525462962,0.274060615905452,0.3,0.99
3229150.02,0.9534625892455896,0.0011239211583920828,0.1282029053420806,0.007588152327221441,0.24600000000000002,0.3659184990054799,1.8092738510650588e-05,0.9923747092408542,0.23,-0.7470164921684295,0.2580471265151835,0.53,0.73
11520459.01,0.0,0.0011058541250937547,0.12903643392689784,0.008501000426411259,0.0,0.12206252672363865,0.00012193222346813864,0.9925342663257656,0.6829999999999999,0.15536977740152091,-0.004880762603982728,0.14,0.002
11718144.01,0.0,0.0011039038606297676,0.12941541705716966,0.008026043887558633,0.102,0.14081350240407098,0.00011018152733731533,0.9928910590361214,0.6970000000000001,0.2044578666780576,-0.029341612362226918,0.0,0.0042
2853780.01,0.0,0.001073620587425074,0.13033739456419868,0.010548758487224063,0.256,0.10200551293611153,0.00020310369886829385,0.9919445098906168,0.997,0.3078598256142311,-0.3835012736564047,0.0,0.79
9472000.01,0.0,0.0010960757157673737,0.12960051546391751,0.008435726703184964,0.0,0.11450616338973307,0.00013209949246076588,0.9926757530902172,0.88,0.19294723128364766,-0.2352709484336692,0.02,0.00031
12505076.01,0.0,0.0010992448955213533,0.12978561387066542,0.008977925017220455,0.0,0.09836726392349034,0.00014493358610719699,0.9925192718045328,0.9540000000000001,0.21243555346793952,-0.3274743230024895,0.01,3.9e-07
4473226.01,0.0,0.001096021541754485,0.1286751405810684,0.007661298258274019,0.105,0.23195630459204306,6.776234768774762e-05,0.9928564562948152,0.545,0.1988925871550313,0.12899805304893108,0.07,0.01
2854181.01,0.9309493362512534,0.0010792005107525934,0.1296157450796626,0.008752583068193001,0.004,0.16656111080108255,0.00013443296403284425,0.9924500663219208,0.897,-0.6674460558333059,-0.3451376249992633,0.02,0.00039
2854181.02,0.9559252603881868,0.00112606103190118,0.12876347235238988,0.0077085315052317395,0.522,0.27934683019233963,1.8217745916297654e-05,0.9921059612833772,0.897,-0.5144175775305493,-0.6628290354104012,0.15,0.077
6062929.01,0.0,0.0011102693071441707,0.12923266166822867,0.008813592678846722,0.32799999999999996,0.2326093236455904,6.184533048712027e-05,0.9924704434918008,0.611,0.3489555505962897,0.013815012007777787,0.0,0.13
7097965.01,0.0,0.0011303136919129306,0.13031630740393627,0.008314691507855809,0.2014407374890256,0.09242479053620904,0.0001511006181191184,0.9926027028585708,0.857,0.27451028396715405,-0.21810422972458046,0.01,0.019
3967326.01,0.0,0.0011009784639337864,0.1294529053420806,0.008131334667235215,0.028999999999999998,0.08019467654762856,0.0002247716491804502,0.9925111978315616,0.6890000000000001,0.17082219712398616,-0.02361558174116813,0.0,0.0078
5211199.01,0.9544856964803082,0.0010981614152635825,0.12935449859418932,0.008026371896218059,0.012,0.1097484531424592,0.000110098189066884,0.9922255329783348,0.863,-0.6910270651408932,-0.3258607802735377,0.0,0.0011
5211199.02,0.9562501840074012,0.0011112715263826088,0.1291670571696345,0.00692741168366845,0.37799999999999995,0.30444141953580384,2.5009814956454385e-05,0.9922141525211942,0.863,-0.5599126915410501,-0.5384625254865166,0.05,0.0038
8804455.01,0.9546900922827416,0.0011644704070391545,0.1294786785379569,0.00876242332797586,0.0,0.14463832828913428,0.00010868143846955066,0.9924546800207616,0.703,-0.6914993177029539,-0.1889756809136767,0.37,6.1e-06
9205938.02,0.9999999999999912,0.0011141427490657014,0.12899004217432053,0.007569455833634009,0.273,0.2897018466128769,3.317696545872871e-05,0.9927184298044944,0.903,-0.6402790265772175,-0.5056790591322523,0.15,0.016
5005121.01,0.0,0.001129663603758268,0.129238519212746,0.007140663233509366,0.254,0.2061154077588105,8.801354740257074e-05,0.9929110517310984,0.6890000000000001,0.29298099749393763,-0.04195603112148493,0.01,0.061
9003401.01,0.0,0.0010868661335763216,0.12946696344892222,0.007886640207301473,0.359,0.1702926482499248,8.568007583049234e-05,0.992567331167458,0.753,0.3648168289176456,-0.13815588757731273,0.0,0.005
5978559.01,0.9682458365518558,0.0011111631783568318,0.12881326148078726,0.00742421359923902,0.009000000000000001,0.1885771817492518,8.317992771755122e-05,0.992816855379765,0.6890000000000001,-0.7049484376125986,-0.17846061294592966,0.01,0.00034
5978559.02,0.9627197246824372,0.0011035788165524364,0.12857122774133084,0.007861383540525471,0.287,0.3898936271142914,3.658550071937169e-06,0.9921703992771872,0.6890000000000001,-0.6848494573119287,-0.2232278700923128,0.69,0.34
5705819.01,0.0,0.0011266027720300655,0.1299051077788191,0.007904680683570047,0.313,0.11058804906844873,0.00015493417855896147,0.992803398758146,0.15,0.3607830101244763,0.4640009830114709,0.35,0.071
11358389.03,0.9516619028617485,0.0011248962906240765,0.12875140581068414,0.006888641060123988,0.877,0.4861672932944216,7.075419159623381e-06,0.9921835483188834,0.9670000000000001,-0.3761195148930149,-1.0302174020884234,0.8,0.47
7120108.01,0.0,0.0009870776018356324,0.1301663542642924,0.00880211237576672,0.359,0.09818068705104822,8.959697454076677e-05,0.9919452507737556,0.113,0.4010993917812937,0.4925049971745503,0.88,0.065
11192235.01,0.0,0.0010792817717719264,0.13030576382380507,0.007621937219142586,0.247,0.10881556878024863,8.32632659879826e-05,0.9922728618389436,0.048,0.3102488593747495,0.5770229298501935,0.83,0.0092
6525946.01,0.9534625892454968,0.001084563738028559,0.12991213683223993,0.007931249384983765,0.0,0.10060618639279567,0.00018051902758139235,0.9881489455775774,0.77,-0.6913059265298477,-0.2487383810724249,0.16,0.00011
6525946.02,0.9542661819623172,0.0011273070341976164,0.12901159793814432,0.008049004493718636,0.012,0.15023563446239765,6.7178979794728e-05,0.9919452507737556,0.77,-0.6831753138317269,-0.2509593003847224,0.09,6.7e-05
6525946.03,0.9546378021709524,0.0013283467960269865,0.12905119493908154,0.008254665923180374,0.183,0.3661050758779221,3.076015561621897e-05,0.9919452507737556,0.77,-0.6465357613313547,-0.2982164600746541,0.63,0.00072
8505920.01,0.9561828874675236,0.00109472136544516,0.12884758669165886,0.0076950831501951655,0.38799999999999996,0.13829471462610246,0.00010501455457057038,0.9927207366539148,0.746,-0.5385660574455365,-0.4798002740143499,0.02,0.32
9006186.02,0.9550329376978892,0.0010883830059372009,0.12901417525773196,0.007593072457112869,0.0,0.1493027501001871,9.076371032680596e-05,0.9923977777350584,0.598,-0.6991017196762932,-0.08519766586520369,0.25,0.0013
9006186.03,0.954421049762493,0.0010833177357321225,0.12876218369259607,0.008318627611768952,0.066,0.19566710290205208,5.501159231174788e-05,0.9924600626694092,0.598,-0.6802058373747522,-0.10266429171843393,0.12,1.0
9006186.04,0.9547274086245392,0.001069503362445545,0.12843791002811622,0.006925214025650278,0.095,0.2899817119215401,9.508896656219403e-06,0.9922303389146272,0.598,-0.6835401258616062,-0.10500867787131782,0.53,0.22
11030475.01,0.9553603887986428,0.0011113527874019415,0.12927717900656044,0.007912880900055763,0.003,0.1108679143771119,9.651405098657056e-05,0.9923086948999404,0.5429999999999999,-0.7082969611572689,-0.025667489325022413,0.02,0.00043
11030475.03,0.9544799780350824,0.0010871640906472088,0.1284102624179944,0.00822252107455637,0.225,0.3727285548496171,3.8502280939293435e-06,0.9921364885907072,0.5429999999999999,-0.7000625993801342,-0.052748349000016494,0.81,0.00035
5534941.01,0.0,0.001105447819997091,0.12992619493908153,0.00866106865221242,0.24600000000000002,0.12486117981027033,0.00013001603569998162,0.9923243045810184,0.794,0.29255505321531683,-0.15357559007392085,0.0,0.64
9307509.01,0.0,0.0011030912504364394,0.1297211808809747,0.008931019778922166,0.005,0.1388544452434288,0.00011901538400304067,0.9922387589150118,0.7929999999999999,0.17492189257111815,-0.12761375094421945,0.02,0.087
4173026.01,0.95346258924566,0.001113005094795042,0.12911551077788191,0.007117974612129761,0.037000000000000005,0.08879587036720994,0.00015735098840147119,0.9927276572021762,0.512,-0.7024444533771846,0.006850978512962115,0.01,0.0016
4173026.02,0.9198662110077784,0.001071020234806424,0.12837804592314905,0.008037196181979206,0.096,0.2216945766077268,6.567889092696334e-05,0.9924831311636132,0.512,-0.6512180480434961,-0.02186635518278494,0.25,0.068
10471621.02,0.0,0.0011246795945725225,0.12890639643861293,0.007836782891068325,0.299,0.5197511303340019,4.9086241284077364e-06,0.992274399738557,0.557,0.4434352232844074,0.06730270556634749,0.79,0.01
11752906.02,0.9508467747439706,0.0010954527146191553,0.12891588566073106,0.007658018171679735,0.0,0.32571118299420465,4.317755791049321e-05,0.9928672215921106,0.9009999999999999,-0.7212420218877561,-0.3372265503113487,0.18,0.0033
11752906.01,0.9561187636107832,0.0010780628564819343,0.1325070290534208,0.010817725587955523,0.0,0.04147997551589018,0.0004009487528723681,0.9925984736346336,0.9009999999999999,-0.7179919181857909,-0.3582892890760456,0.01,8.7e-05
6198182.01,0.0,0.0011244087245080798,0.1291014526710403,0.0075251746646111456,0.157,0.15732555561519793,7.026249580068874e-05,0.9925108133566579,0.282,0.2339712516854232,0.3666774658167187,0.16,0.72
8074328.01,0.0,0.0011156325344201363,0.12965909090909092,0.008395709646734677,0.009000000000000001,0.1087222803440276,0.00012068214941166806,0.9924085430323536,0.392,0.14042590922341092,0.3053721807872852,0.05,0.27
6605493.01,0.0,0.0010955068886320438,0.1290178069353327,0.007145422639157675,0.012,0.17467720475231446,7.784627840994347e-05,0.9924054672331264,0.8959999999999999,0.1911329500065884,-0.2403130377887355,0.02,0.0006
4670217.01,0.0,0.001100138766734014,0.12902237582005624,0.008861809951782727,0.005,0.2292509399416324,5.1261370142336184e-05,0.9922742459485956,0.358,0.14213602320397106,0.3290668936976037,0.17,0.28
9574179.01,0.0,0.0010874349607116515,0.12850784910965324,0.007703283366680881,0.03,0.23829991825507485,2.8176669232846473e-05,0.992223072338953,0.441,0.15509035935455687,0.2448531086508976,0.2,0.27
6211812.01,0.0,0.001100138766734014,0.1293697282099344,0.006270213533637289,0.022000000000000002,0.13391015812371282,6.734565633559076e-05,0.9922245333435858,0.41100000000000003,0.15089098707328955,0.2794109285214467,0.06,0.1
8894646.01,0.0,0.0010512115069937296,0.12935332708528585,0.0075576475218945794,0.18,0.1858718170988412,5.926184410374779e-05,0.9921207635671582,0.715,0.2463793579955948,-0.053196297078851734,0.07,0.00042
5621586.01,0.0,0.0010612959994929312,0.12964034676663544,0.007758716830124315,0.0,0.11357327902752253,0.00013234950727205997,0.9923470270478094,0.851,0.18755797149541584,-0.20237293386030286,0.09,2.8000000000000006e-05
